data-revisit-plants_info-on-date_tagged,data-revisit-plants_info-site_code_tagged,tag.no,sci.name,data-revisit-plants_info-deadalive,data-revisit-plants_info-height,data-revisit-plants_info-rcd,data-revisit-plants_info-yes_no1,data-revisit-plants_info-disturbance,data-revisit-plants_info-flame_h,data-revisit-plants_info-yes_no,data-revisit-plants_info-spot,data-revisit-plants_info-photo_bud,PARENT_KEY,KEY
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1468,Dolichandrone atrovirens,alive,43,2.8,yes,fire,90,yes,epicormic,https://drive.google.com/open?id=1-Bxtmu0mkbR8M6fVQRA5gDZi8K03isGn,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[5]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1469,Acacia chundra,alive,10,0.9,yes,fire,90,yes,collar,https://drive.google.com/open?id=19cJOBhVtpFxFRWgCTlBflTRV0PBsv-Qn,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[6]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1470,Acacia chundra,alive,130,2.1,yes,fire,110,yes,epicormic,https://drive.google.com/open?id=1nz9osZhquv60CCwS9nzBclNJ0G8vpHbH,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[7]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1473,Dolichandrone atrovirens,alive,55,1.9,yes,fire,110,yes,epicormic,https://drive.google.com/open?id=1IvxyiJwz5EDTovP4N6YwUEIbgsDyzp5o,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[8]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1474,Dolichandrone atrovirens,alive,140,4.2,no, , ,yes,axillary,https://drive.google.com/open?id=1kBgzMgZ4UZvcgbVKzf5bHS1jUZyf6UAY,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[9]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1494,Chloroxylon swietenia,dead, , ,yes,trampled, , , ,https://drive.google.com/open?id=1V56ndv3WTD_BW50eJvnp7_inmS0-KWFV,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[10]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1493,Chloroxylon swietenia,dead, , ,yes,trampled, , , ,https://drive.google.com/open?id=1bJ6IuyKhZ5wcbJ0jQdjNfq280U9QU1y6,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[11]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1499,Chloroxylon swietenia,dead, , ,yes,trampled, , , ,https://drive.google.com/open?id=1ZkBAX_C8kHm1K3OJv2I1aQSVDkTOimXw,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[12]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1472,Acacia chundra,dead, , ,yes,trampled, , , ,https://drive.google.com/open?id=1XI8KYwtIAEpYraFceDV0bBbMdq39v2WT,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[13]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1471,Chloroxylon swietenia,dead, , ,yes,trampled, , , ,https://drive.google.com/open?id=1aV7-w1lbnnKhj05jT7pmoNNKAS9wxfEI,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[14]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1476,Wrightia tinctoria,alive,61,1.5,no, , ,yes,axillary,https://drive.google.com/open?id=1hWedqjW9Vv1fc-x_hMRcVO_MXDb_2EgP,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[15]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1492,Acacia chundra,alive,150,2.1,yes,fire,70,yes,axillary,https://drive.google.com/open?id=1wQ6S1vI1c0vU_vu_tiZS4lf9v4wvXmaA,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[16]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1491,Dalbergia paniculata,dead, , ,yes,trampled, , , ,https://drive.google.com/open?id=1idsKmFeuWWmE27C8SnY8ESr6n9gfw-jb,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[17]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1481,Dolichandrone atrovirens,alive,97,1.4,no, , ,yes,axillary,https://drive.google.com/open?id=1vtox_GN-PHBCBC3T7DgC7pe9QOKKSKT2,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[18]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1482,Dolichandrone atrovirens,alive,64,0.7,no, , ,yes,axillary,https://drive.google.com/open?id=1zDhsKgAHNzTeFMPnR9Yyitp3aEs_KAxF,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[19]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1474,Dolichandrone atrovirens,dead, , ,yes,trampled, , , ,https://drive.google.com/open?id=1O3SlMniom5dfWc8oFK5yznfQoCq3RzD3,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[20]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1483,Wrightia tinctoria,alive,7,0.8,yes,trampled, ,yes,collar,https://drive.google.com/open?id=1a-XjBg8lHMx_m_qF6iTnJplZvitV3bM4,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[21]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1485,Dolichandrone atrovirens,alive,142,2.4,no, , ,yes,axillary,https://drive.google.com/open?id=17C1MZ7QYsac9dN-G_miElRFib_FURUQ5,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[22]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1486,Chloroxylon swietenia,alive,130,2.9,yes,trampled, ,yes,axillary,https://drive.google.com/open?id=16Wax0xe2gNXg8hRAU7ZjrUcDK-ERQsNl,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[23]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1487,Dolichandrone atrovirens,alive,133,2.1,no, , ,yes,axillary,https://drive.google.com/open?id=1mtCJW_z42cUu6-hhHxqZ1_nk4Wxd2IJn,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[24]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1488,Dolichandrone atrovirens,alive,46,0.9,no, , ,yes,axillary,https://drive.google.com/open?id=1q5GR07_3BwMg-LsqE4Opzus6OR2uPIC3,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[25]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1475,Dolichandrone atrovirens,dead, , ,yes,trampled, , , ,https://drive.google.com/open?id=17xXATMkxJ8a1NgeQRQnEpuFLGvZKbEhv,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[26]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1478,Annona squamosa,dead, , ,yes,trampled, , , ,https://drive.google.com/open?id=1i4lyoxOlcvuT1I8VK2WvUd5rSHXtdmcY,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[27]
2021-05-27T08:26:00.000+05:30,APC3-bodha_grass_removed_no_fire,1496,Chloroxylon swietenia,dead, , ,yes,trampled, , , ,https://drive.google.com/open?id=16Ii9A8P_U59sFEl_nKMgaKenSLkR8QVJ,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7,uuid:9c98a1ab-4033-4c1c-9e3d-7f59772728c7/revisit[28]
2021-05-27T07:53:00.000+05:30,APC5-bodha_grass_present_no_fire,1374,Dolichandrone atrovirens,alive,76,2.1,yes,fire,110,yes,epicormic,https://drive.google.com/open?id=119ADhSvt6AIjIT6_YOJR4ic2oyxA06Vl,uuid:075072de-d1da-4751-8131-4bef53a74a8b,uuid:075072de-d1da-4751-8131-4bef53a74a8b/revisit[1]
2021-05-27T07:53:00.000+05:30,APC5-bodha_grass_present_no_fire,1371,Wrightia tinctoria,alive,76,2.1,no, , ,yes,axillary,https://drive.google.com/open?id=19aDIppQkPesJIiRVWmfBKuRun88U3DUp,uuid:075072de-d1da-4751-8131-4bef53a74a8b,uuid:075072de-d1da-4751-8131-4bef53a74a8b/revisit[2]
2021-05-27T07:53:00.000+05:30,APC5-bodha_grass_present_no_fire,1370,Wrightia tinctoria,alive,93,2.8,yes,fire,70,yes,epicormic,https://drive.google.com/open?id=1S0qaEL2O2_gyP08PgqMR9LhkR9FrerG_,uuid:075072de-d1da-4751-8131-4bef53a74a8b,uuid:075072de-d1da-4751-8131-4bef53a74a8b/revisit[3]
2021-05-27T07:53:00.000+05:30,APC5-bodha_grass_present_no_fire,1369,Dolichandrone atrovirens,alive,113,2.1,yes,fire,110,yes,epicormic,https://drive.google.com/open?id=17-FlYLteXRYYq74eNHWed4KobY7x2Mr4,uuid:075072de-d1da-4751-8131-4bef53a74a8b,uuid:075072de-d1da-4751-8131-4bef53a74a8b/revisit[4]
2021-05-27T07:53:00.000+05:30,APC5-bodha_grass_present_no_fire,1368,Azadirachata indica,alive,3,0.4,yes,fire,90,yes,collar,https://drive.google.com/open?id=10f8z_cnIAbFNvnm1BNRiIwlD9yCKPsS9,uuid:075072de-d1da-4751-8131-4bef53a74a8b,uuid:075072de-d1da-4751-8131-4bef53a74a8b/revisit[5]
2021-05-27T07:53:00.000+05:30,APC5-bodha_grass_present_no_fire,1367,Premna tomentosa,alive,55,2.9,yes,fire,80,yes,collar,https://drive.google.com/open?id=1A3X8CXf0dWgRTI1kUiFvxSMa1KASGyDM,uuid:075072de-d1da-4751-8131-4bef53a74a8b,uuid:075072de-d1da-4751-8131-4bef53a74a8b/revisit[6]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1327,Dolichandrone atrovirens,alive,113,2.3,no, , ,yes,axillary,https://drive.google.com/open?id=1zGBNrGAxDBg47ItLihGzBs-0UfG3VorR,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[1]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1329,Dolichandrone atrovirens,alive,100,2.1,no, , ,yes,axillary,https://drive.google.com/open?id=1nAD_CZ4pCQX-VvgtLgP5gLgFH-aAV4P_,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[2]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1328,Dolichandrone atrovirens,alive,30,1.5,yes,browsed, ,yes,epicormic,https://drive.google.com/open?id=1k7GJ8vTlJJ1y1QvivSkFRmMrb4F_8xeh,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[3]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1330,Dolichandrone atrovirens,alive,120,2.5,no, , ,yes,axillary,https://drive.google.com/open?id=1v0B3lPOdGf-n12_n8aVhhYhnm5G8QxEL,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[4]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1333,Dolichandrone atrovirens,alive,42,1.3,yes,fire,40,yes,axillary,https://drive.google.com/open?id=1dzUaBVxw36Q39FxJE86eDHtxAhgLDVqm,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[5]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1334,Dolichandrone atrovirens,alive,50,2.9,yes,fire,60,yes,epicormic,https://drive.google.com/open?id=1coKnCt3flsxt6nBKKwItzBGV3EqSqZ3b,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[6]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1335,Dolichandrone atrovirens,alive,72,2.5,yes,fire,60,yes,epicormic,https://drive.google.com/open?id=11a38bvMXFNP5T51S1co9m75Wob83k6pJ,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[7]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1336,Dolichandrone atrovirens,alive,16,1.8,yes,fire,60,yes,collar,https://drive.google.com/open?id=1iGJUbOPDOaNkVI-10S_REpZ9SLBFcFo0,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[8]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1337,Dolichandrone atrovirens,alive,60,2.3,yes,fire,60,yes,epicormic,https://drive.google.com/open?id=1x7vbY1m9XBXqmA1_wgFOju6f-2Kr4NZ-,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[9]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1332,Azadirachata indica,alive,22,0.7,yes,fire,60,yes,collar,https://drive.google.com/open?id=1RAqvjI7gXK3xaHGyswS58jQdZKrxqkEZ,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[10]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1331,Premna tomentosa,alive,66,2.5,yes,fire,60,yes,axillary,https://drive.google.com/open?id=1b-c2JUkoqlJBkiH05wCqktBSV6whS9gg,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[11]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1338,Dolichandrone atrovirens,alive,80,2.6,yes,fire,50,yes,axillary,https://drive.google.com/open?id=1x4V3RtTa-wP3zvixO2qMQ78yuwknPjGH,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[12]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1339,Dolichandrone atrovirens,alive,72,3.3,yes,fire,70,yes,collar,https://drive.google.com/open?id=1m8Ks81JqUqW9XyaGaGn_-0NLa51PipGB,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[13]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1340,Dolichandrone atrovirens,alive,60,1.4,yes,fire,60,yes,epicormic,https://drive.google.com/open?id=1_kDqfnaMLyWL6P6OY7SEAwNiEgWE1k_q,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[14]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1344,Dolichandrone atrovirens,alive,31,3.1,yes,fire,90,yes,epicormic,https://drive.google.com/open?id=1pTtEFiwW3oJZHqpIeV8fP4vRV2vjqIJG,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[15]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1343,Dolichandrone atrovirens,alive,40,3.6,yes,fire,100,yes,collar,https://drive.google.com/open?id=1XsP2KJxeTocoPaHIh0Hecxe2nj-eWY5d,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[16]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1341,Dolichandrone atrovirens,alive,33,2.1,yes,fire,80,yes,epicormic,https://drive.google.com/open?id=1UglJlVqLFPdCC9xfqlaTlpvYXt37kP0j,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[17]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1342,Dolichandrone atrovirens,alive,120,2.8,yes,fire,80,yes,axillary,https://drive.google.com/open?id=16ypJ14SMX1JbFlYjy13exLr9kLVbDkYK,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[18]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1345,Dolichandrone atrovirens,alive,47,1.7,yes,fire,50,yes,epicormic,https://drive.google.com/open?id=1h1vb1JtIO1OJS70FVs2fZtL_eK_p-oPA,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[19]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1347,Wrightia tinctoria,alive,90,2.7,yes,fire,110,yes,epicormic,https://drive.google.com/open?id=1uA-bnWi_Vpz6K4ooz85_fnEo3wVOTlIp,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[20]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1346,Wrightia tinctoria,alive,70,1.3,yes,browsed, ,yes,axillary,https://drive.google.com/open?id=1rF-OH1eWA4tJX-Hv7yNnE1cGZJll-iHk,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[21]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1348,Wrightia tinctoria,alive,30,1.6,yes,fire,50,yes,collar,https://drive.google.com/open?id=1nZ74R82NEfWJUbGBPtVqBlPToFRba6nj,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[22]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1349,Wrightia tinctoria,alive,24,1.4,yes,fire,50,yes,collar,https://drive.google.com/open?id=1aGxMa0rx5e7Il3TMgGLE9Z6Jwh9ykM8X,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[23]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1350,Azadirachata indica,alive,20,0.6,yes,fire,50,yes,epicormic,https://drive.google.com/open?id=1Y7TAfRAtlbkqAMCuvQ2Gyq2cnId5Jt4y,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[24]
2021-05-27T06:54:00.000+05:30,APC5-bodha_grass_removed_no_fire,1351,Wrightia tinctoria,alive,13,1.4,yes,fire,50,yes,collar,https://drive.google.com/open?id=1sryvKcmWYNwZru5MwIC2FYWNNHf6QguP,uuid:646180c5-caa2-47ee-a578-28b86b0d7091,uuid:646180c5-caa2-47ee-a578-28b86b0d7091/revisit[25]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4658,Acacia chundra,alive,78,0.6,yes,fire,70,yes,axillary,https://drive.google.com/open?id=1rqRAdfXnihBXZrCo2M8MooBoc4qkppIx,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[1]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4659,Acacia chundra,alive,52,1.2,yes,fire,65,yes,epicormic,https://drive.google.com/open?id=1MSouPDQKFq-K_Sz9wk7tHqpnRKOtrgv3,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[2]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4660,Acacia chundra,alive,48,1.2,yes,fire,70,yes,epicormic,https://drive.google.com/open?id=1s_lzAtifRL7x8i4wm79MDCuCDqwP05vU,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[3]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4661,Acacia chundra,alive,148,2.7,no, , ,yes,axillary,https://drive.google.com/open?id=1n6NkGfzkvD_y6_6EQBjJdhL7PniDcj9t,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[4]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4662,Acacia chundra,alive,167,2.5,no, , ,yes,axillary,https://drive.google.com/open?id=1MwJ6gLq7NkqER3xl38izRBHqcK-xlBXk,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[5]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4663,Acacia chundra,alive,160,3.2,yes,fire,20,yes,axillary,https://drive.google.com/open?id=1ZCveehngjpA2kJd_A0Dn5Q7VSi_te3if,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[6]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4664,Acacia chundra,alive,110,1.5,yes,fire,200,yes,epicormic,https://drive.google.com/open?id=1nLR4PA2C_wq0PgU67-dLj6RXdo6xlybh,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[7]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4665,Acacia chundra,alive,235,4.3,no, , ,yes,axillary,https://drive.google.com/open?id=1K-g2wb1ji-7eQakXRrRBpeVP-VU2cLru,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[8]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4666,Acacia chundra,alive,177,3.1,yes,fire,50,yes,axillary,https://drive.google.com/open?id=1dKRaU-l6zd4QQmnqHXryhkOINmhZbjoT,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[9]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4668,Acacia chundra,alive,150,1.8,yes,fire,50,yes,axillary,https://drive.google.com/open?id=1GjPSEl5BpdwVeAve6CT84okbdqyxLdQr,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[10]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4669,Acacia chundra,alive,160,2.4,yes,fire,50,yes,axillary,https://drive.google.com/open?id=12rVAfRMbH8xs98ud23ZGLKAHUBhl2YNz,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[11]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4670,Acacia chundra,alive,115,2.1,yes,fire,60,yes,axillary,https://drive.google.com/open?id=1PAni08tncwAV6Iz-QWQPSQR0qpV05Hg4,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[12]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4671,Acacia chundra,alive,31,1.1,yes,fire,100,yes,collar,https://drive.google.com/open?id=1G7ZoxyuPqvjUJt95DwYbWuI3_ve5XCn1,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[13]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4672,Acacia chundra,alive,20,1.6,yes,fire,180,yes,collar,https://drive.google.com/open?id=1p7CWGnbR_3ol6e0w-ygpTJ2ci_uoDNY4,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[14]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4673,Acacia chundra,alive,28,0.9,yes,fire,20,yes,collar,https://drive.google.com/open?id=1ZUBx6zt6rVEe5o6xSwW6ynEJX9ugl72i,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[15]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4674,Acacia chundra,alive,8,1.2,yes,fire,20,yes,collar,https://drive.google.com/open?id=16H0kdsAC0HcGKt3oSXBN-BA4wrruJaZt,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[16]
2021-05-26T16:31:00.000+05:30,APC12-bodha_grass_removed_no_fire,4675,Acacia chundra,alive,66,1.9,yes,fire,200,yes,epicormic,https://drive.google.com/open?id=1QbZt_XABs9H0N2osBFg5FoFcwDJi1r2k,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683,uuid:91bf1c4a-6403-41ab-a3c0-ac7e577ed683/revisit[17]
