,site,village,treatment,tag.no,sci.name,dead.alive,height,rcd,disturbance,flame.height,type.resprout
544,APC5_CPFA,APC5,CPFA,1367,Premna tomentosa,alive,55,2.9,none,0,regular_growth
545,APC5_CAFA,APC5,CAFA,1327,Dolichandrone atrovirens,alive,113,2.3,browsed,0,axillary
546,APC5_CAFA,APC5,CAFA,1329,Dolichandrone atrovirens,alive,100,2.1,browsed,0,axillary
547,APC5_CAFA,APC5,CAFA,1328,Dolichandrone atrovirens,alive,30,1.5,browsed,0,epicormic
548,APC5_CAFA,APC5,CAFA,1330,Dolichandrone atrovirens,alive,120,2.5,browsed,0,axillary
549,APC5_CAFA,APC5,CAFA,1333,Dolichandrone atrovirens,alive,42,1.3,drought,0,axillary
550,APC5_CAFA,APC5,CAFA,1334,Dolichandrone atrovirens,alive,50,2.9,drought,0,epicormic
551,APC5_CAFA,APC5,CAFA,1335,Dolichandrone atrovirens,alive,72,2.5,trampled,0,epicormic
552,APC5_CAFA,APC5,CAFA,1336,Dolichandrone atrovirens,alive,16,1.8,trampled,0,collar
553,APC5_CAFA,APC5,CAFA,1337,Dolichandrone atrovirens,alive,60,2.3,trampled,0,epicormic
554,APC5_CAFA,APC5,CAFA,1332,Azadirachata indica,alive,22,0.7,trampled,0,collar
555,APC5_CAFA,APC5,CAFA,1331,Premna tomentosa,alive,66,2.5,browsed,0,axillary
556,APC5_CAFA,APC5,CAFA,1338,Dolichandrone atrovirens,alive,80,2.6,trampled,0,axillary
557,APC5_CAFA,APC5,CAFA,1339,Dolichandrone atrovirens,alive,72,3.3,trampled,0,collar
558,APC5_CAFA,APC5,CAFA,1340,Dolichandrone atrovirens,alive,60,1.4,trampled,0,epicormic
559,APC5_CAFA,APC5,CAFA,1344,Dolichandrone atrovirens,alive,31,3.1,trampled,0,epicormic
560,APC5_CAFA,APC5,CAFA,1343,Dolichandrone atrovirens,alive,40,3.6,trampled,0,collar
561,APC5_CAFA,APC5,CAFA,1341,Dolichandrone atrovirens,alive,33,2.1,trampled,0,epicormic
562,APC5_CAFA,APC5,CAFA,1342,Dolichandrone atrovirens,alive,120,2.8,trampled,0,axillary
563,APC5_CAFA,APC5,CAFA,1345,Dolichandrone atrovirens,alive,47,1.7,trampled,0,epicormic
564,APC5_CAFA,APC5,CAFA,1347,Wrightia tinctoria,alive,90,2.7,browsed,0,epicormic
565,APC5_CAFA,APC5,CAFA,1346,Wrightia tinctoria,alive,70,1.3,browsed,0,axillary
566,APC5_CAFA,APC5,CAFA,1348,Wrightia tinctoria,alive,30,1.6,trampled,0,collar
567,APC5_CAFA,APC5,CAFA,1349,Wrightia tinctoria,alive,24,1.4,trampled,0,collar
568,APC5_CAFA,APC5,CAFA,1350,Azadirachata indica,alive,20,0.6,browsed,0,epicormic
569,APC5_CAFA,APC5,CAFA,1351,Wrightia tinctoria,alive,13,1.4,trampled,0,collar
570,APC12_CAFA,APC12,CAFA,4658,Acacia chundra,alive,78,0.6,browsed,0,axillary
571,APC12_CAFA,APC12,CAFA,4659,Acacia chundra,alive,52,1.2,browsed,0,epicormic
572,APC12_CAFA,APC12,CAFA,4660,Acacia chundra,alive,48,1.2,browsed,0,epicormic
573,APC12_CAFA,APC12,CAFA,4661,Acacia chundra,alive,148,2.7,drought,0,axillary
574,APC12_CAFA,APC12,CAFA,4662,Acacia chundra,alive,167,2.5,trampled,0,axillary
575,APC12_CAFA,APC12,CAFA,4663,Acacia chundra,alive,160,3.2,browsed,0,axillary
576,APC12_CAFA,APC12,CAFA,4664,Acacia chundra,alive,110,1.5,browsed,0,epicormic
577,APC12_CAFA,APC12,CAFA,4665,Acacia chundra,alive,235,4.3,drought,0,axillary
578,APC12_CAFA,APC12,CAFA,4666,Acacia chundra,alive,177,3.1,browsed,0,axillary
579,APC12_CAFA,APC12,CAFA,4668,Acacia chundra,alive,150,1.8,browsed,0,axillary
580,APC12_CAFA,APC12,CAFA,4669,Acacia chundra,alive,160,2.4,browsed,0,axillary
581,APC12_CAFA,APC12,CAFA,4670,Acacia chundra,alive,115,2.1,browsed,0,axillary
582,APC12_CAFA,APC12,CAFA,4671,Acacia chundra,alive,31,1.1,trampled,0,collar
583,APC12_CAFA,APC12,CAFA,4672,Acacia chundra,alive,20,1.6,trampled,0,collar
584,APC12_CAFA,APC12,CAFA,4673,Acacia chundra,alive,28,0.9,trampled,0,collar
585,APC12_CAFA,APC12,CAFA,4674,Acacia chundra,alive,8,1.2,trampled,0,collar
586,APC12_CAFA,APC12,CAFA,4675,Acacia chundra,alive,66,1.9,browsed,0,epicormic
587,APC12_CAFA,APC12,CAFA,4676,Acacia chundra,alive,53,1.4,trampled,0,collar
588,APC12_CAFA,APC12,CAFA,4678,Wrightia tinctoria,alive,50,1.1,browsed,0,axillary
589,APC12_CAFA,APC12,CAFA,4677,Wrightia tinctoria,alive,43,1.1,trampled,0,collar
590,APC12_CAFA,APC12,CAFA,4679,Wrightia tinctoria,alive,102,2.9,browsed,0,axillary
591,APC12_CPFA,APC12,CPFA,4680,Acacia chundra,alive,60,2.1,none,0,regular_growth
592,APC12_CPFA,APC12,CPFA,4681,Acacia chundra,alive,18,0.9,none,0,regular_growth
593,APC12_CPFA,APC12,CPFA,4682,Acacia chundra,alive,47,1.8,none,0,regular_growth
594,APC12_CPFA,APC12,CPFA,4683,Acacia chundra,alive,38,2.2,drought,0,epicormic
595,APC12_CPFA,APC12,CPFA,4684,Acacia chundra,alive,60,1.2,drought,0,epicormic
596,APC12_CPFA,APC12,CPFA,4685,Acacia chundra,alive,99,1.7,drought,0,epicormic
597,APC12_CPFA,APC12,CPFA,4686,Acacia chundra,alive,43,1.2,none,0,regular_growth
598,APC12_CPFA,APC12,CPFA,4687,Acacia chundra,alive,65,1.1,none,0,regular_growth
599,APC12_CPFA,APC12,CPFA,4688,Acacia chundra,alive,100,1.5,none,0,regular_growth
600,APC12_CPFA,APC12,CPFA,4689,Acacia chundra,alive,40,0.9,drought,0,epicormic
601,APC12_CPFA,APC12,CPFA,4690,Acacia chundra,alive,20,1.5,drought,0,epicormic
602,APC12_CPFA,APC12,CPFA,4691,Acacia chundra,alive,40,1.7,drought,0,epicormic
603,APC12_CPFA,APC12,CPFA,4692,Acacia chundra,alive,120,1.5,none,0,regular_growth
604,APC12_CPFA,APC12,CPFA,4693,Acacia chundra,alive,50,0.6,none,0,regular_growth
605,APC12_CPFA,APC12,CPFA,4694,Acacia chundra,alive,120,1.7,none,0,regular_growth
606,APC12_CPFA,APC12,CPFA,4696,Acacia chundra,alive,80,2.1,drought,0,epicormic
607,APC12_CPFA,APC12,CPFA,4695,Acacia chundra,alive,70,1.5,none,0,regular_growth
608,APC12_CPFA,APC12,CPFA,4697,Acacia chundra,alive,110,1.7,none,0,regular_growth
609,APC12_CPFA,APC12,CPFA,4698,Acacia chundra,alive,12,1.9,none,0,regular_growth
610,APC12_CPFA,APC12,CPFA,4699,Acacia chundra,alive,180,3.3,none,0,regular_growth
611,APC12_CPFA,APC12,CPFA,3283,Acacia chundra,alive,55,2.1,none,0,regular_growth
612,APC12_CPFA,APC12,CPFA,3282,Acacia chundra,alive,135,1.7,none,0,regular_growth
613,APC12_CPFA,APC12,CPFA,3279,Acacia chundra,alive,23,0.7,none,0,regular_growth
614,APC12_CPFA,APC12,CPFA,3280,Acacia chundra,alive,15,1.1,none,0,regular_growth
615,APC12_CPFA,APC12,CPFA,3281,Acacia chundra,alive,90,1.7,none,0,regular_growth
616,APA18_CAFA,APA18,CAFA,1152,Dolichandrone atrovirens,alive,0.5,1.1,browsed,0,axillary
617,APA18_CAFA,APA18,CAFA,1139,Dolichandrone atrovirens,alive,0.13,4,browsed,0,axillary
618,APA7_CAFA,APA7,CAFA,3941,Chloroxylon swietenia,alive,39,8,browsed,0,collar
619,APA7_CAFA,APA7,CAFA,3942,Chloroxylon swietenia,alive,12,2,browsed,0,collar
620,APA7_CAFA,APA7,CAFA,3945,Chloroxylon swietenia,alive,93,15,none,0,regular_growth
621,APA7_CAFA,APA7,CAFA,3946,Chloroxylon swietenia,alive,65,12,none,0,regular_growth
622,APA7_CAFA,APA7,CAFA,3947,Ziziphus mauritiana,alive,10,3,trampled,0,collar
623,APA7_CAFA,APA7,CAFA,3940,Cassia fistula,dead,NA,NA,drought,0,NA
624,APA7_CAFA,APA7,CAFA,3948,Chloroxylon swietenia,alive,90,20,none,0,regular_growth
625,APA7_CAFA,APA7,CAFA,3943,Chloroxylon swietenia,alive,30,21,browsed,0,epicormic
626,APA7_CAFA,APA7,CAFA,3944,Chloroxylon swietenia,alive,35,19,browsed,0,epicormic
627,APA7_CAFA,APA7,CAFA,3949,Sapindus emarginatus,alive,22,6,trampled,0,collar
628,APA7_CAFA,APA7,CAFA,3950,Azadirachata indica,alive,30,10,trampled,0,collar
629,APA8_CAFA,APA8,CAFA,3998,Dolichandrone atrovirens,alive,70,12,trampled,0,collar
630,APA8_CAFA,APA8,CAFA,3996,Dolichandrone atrovirens,alive,40,10,drought,0,collar
631,APA8_CAFA,APA8,CAFA,3995,Dolichandrone atrovirens,alive,70,10,drought,0,collar
632,APA8_CAFA,APA8,CAFA,3993,Dolichandrone atrovirens,alive,45,11,none,0,regular_growth
633,APA8_CAFA,APA8,CAFA,3994,Dolichandrone atrovirens,alive,52,10,browsed,0,collar
634,APA8_CAFA,APA8,CAFA,3992,Dolichandrone atrovirens,alive,23,6,browsed,0,collar
635,APA8_CAFA,APA8,CAFA,3991,Dolichandrone atrovirens,alive,40,10,browsed,0,collar
636,APA8_CAFA,APA8,CAFA,3997,Dolichandrone atrovirens,alive,30,10,browsed,0,collar
637,APA7_CPFA,APA7,CPFA,3981,Dolichandrone atrovirens,alive,40,8,none,0,regular_growth
638,APA7_CPFA,APA7,CPFA,3984,Dolichandrone atrovirens,alive,40,8,none,0,regular_growth
639,APA7_CPFA,APA7,CPFA,3983,Diospyros montana,alive,24,11,none,0,regular_growth
640,APA7_CPFA,APA7,CPFA,3986,Dolichandrone atrovirens,alive,50,8,drought,0,collar
641,APA7_CPFA,APA7,CPFA,3927,Dolichandrone atrovirens,alive,45,5,none,0,regular_growth
642,APA7_CPFA,APA7,CPFA,3987,Tectona grandis,alive,50,10,none,0,regular_growth
643,APA7_CPFA,APA7,CPFA,3956,Dolichandrone atrovirens,alive,58,4,drought,0,collar
644,APA7_CPFA,APA7,CPFA,3980,Dolichandrone atrovirens,alive,75,8,none,0,regular_growth
645,APA7_CPFA,APA7,CPFA,3973,Dolichandrone atrovirens,alive,65,8,drought,0,collar
646,APA10_CPFA,APA10,CPFA,3974,Dolichandrone atrovirens,alive,31,7,none,0,regular_growth
647,APA10_CPFA,APA10,CPFA,3903,Dolichandrone atrovirens,alive,66,13,drought,0,collar
648,APA10_CPFA,APA10,CPFA,3904,Dolichandrone atrovirens,alive,35,4,none,0,regular_growth
649,APA10_CPFA,APA10,CPFA,3902,Dolichandrone atrovirens,alive,35,6,none,0,regular_growth
650,APA10_CPFA,APA10,CPFA,3976,Dolichandrone atrovirens,alive,40,10,none,0,regular_growth
651,APA10_CPFA,APA10,CPFA,3977,Dolichandrone atrovirens,alive,10,6,none,0,regular_growth
652,APA10_CPFA,APA10,CPFA,3975,Dolichandrone atrovirens,alive,46,8,none,0,regular_growth
653,APA10_CPFA,APA10,CPFA,3901,Dolichandrone atrovirens,alive,30,5,none,0,regular_growth
654,APA10_CPFA,APA10,CPFA,3906,Dolichandrone atrovirens,alive,20,6,none,0,regular_growth
655,APA10_CAFA,APA10,CAFA,3959,Wrightia tinctoria,alive,107,25,none,0,regular_growth
656,APA10_CAFA,APA10,CAFA,3958,Dolichandrone atrovirens,alive,90,25,none,0,regular_growth
657,APA10_CAFA,APA10,CAFA,3955,Dolichandrone atrovirens,alive,160,22,none,0,regular_growth
658,APA10_CAFA,APA10,CAFA,3953,Dolichandrone atrovirens,alive,98,20,none,0,regular_growth
659,APA10_CAFA,APA10,CAFA,3951,Dolichandrone atrovirens,alive,120,22,none,0,regular_growth
660,APA10_CAFA,APA10,CAFA,3954,Dolichandrone atrovirens,alive,60,18,none,0,regular_growth
661,APA10_CAFA,APA10,CAFA,3963,Dolichandrone atrovirens,alive,85,25,none,0,regular_growth
662,APA10_CAFA,APA10,CAFA,3952,Dolichandrone atrovirens,alive,107,25,none,0,regular_growth
663,APA10_CAFA,APA10,CAFA,3960,Dolichandrone atrovirens,alive,67,15,none,0,regular_growth
664,APA10_CAFA,APA10,CAFA,3964,Dolichandrone atrovirens,alive,160,45,none,0,regular_growth
665,APA10_CAFA,APA10,CAFA,3965,Dolichandrone atrovirens,alive,60,15,browsed,0,epicormic
666,APA10_CAFA,APA10,CAFA,3961,Butea monosperma,alive,30,5,trampled,0,collar
667,APA10_CAFA,APA10,CAFA,3999,Pongamia pinnata,alive,90,12,none,0,regular_growth
668,APA10_CAFA,APA10,CAFA,4000,Dolichandrone atrovirens,alive,102,27,none,0,regular_growth
669,APA10_CAFA,APA10,CAFA,3962,Butea monosperma,alive,45,8,none,0,regular_growth
670,APA10_CAFA,APA10,CAFA,3966,Butea monosperma,alive,45,8,none,0,regular_growth
671,APA10_CAFA,APA10,CAFA,3967,Butea monosperma,alive,25,4,trampled,0,collar
672,APA7_Control,APA7,Control,3911,Cassia fistula,alive,45,8,none,0,regular_growth
673,APA7_Control,APA7,Control,3907,Cassia fistula,alive,55,8,fire,30,collar
674,APA7_Control,APA7,Control,3979,Cassia fistula,dead,NA,NA,fire,50,NA
675,APA7_Control,APA7,Control,3978,Cassia fistula,alive,55,5,fire,30,collar
676,APA7_Control,APA7,Control,3913,Cassia fistula,alive,50,4,fire,50,collar
677,APA7_Control,APA7,Control,3910,Acacia leucophloea,dead,NA,NA,fire,50,NA
678,APA7_Control,APA7,Control,3912,Carissa carandas,alive,14,6,fire,30,collar
679,APA7_Control,APA7,Control,3905,Carissa carandas,alive,8,2,fire,20,collar
680,APA7_Control,APA7,Control,3982,Cassia fistula,alive,85,12,fire,30,collar
681,APA6_Control,APA6,Control,3918,Acacia leucophloea,dead,NA,NA,fire,30,NA
682,APA6_Control,APA6,Control,3875,Cassia fistula,alive,34,8,fire,40,collar
683,APA6_Control,APA6,Control,3876,Cassia fistula,alive,95,10,fire,50,collar
684,APA6_Control,APA6,Control,3877,Ziziphus mauritiana,alive,21,2,fire,50,collar
685,APA6_Control,APA6,Control,3880,Dolichandrone atrovirens,alive,130,30,none,0,regular_growth
686,APA6_CAFA,APA6,CAFA,3988,Wrightia tinctoria,alive,140,23,none,0,regular_growth
687,APA6_CAFA,APA6,CAFA,3989,Pongamia pinnata,alive,20,2,trampled,0,collar
688,APA6_CAFA,APA6,CAFA,3957,Holoptelia intergrifolia,alive,150,35,none,0,regular_growth
689,APA6_CAFA,APA6,CAFA,3990,Pongamia pinnata,alive,40,6,trampled,0,collar
690,APA6_CAFA,APA6,CAFA,3971,Pongamia pinnata,alive,24,5,trampled,0,collar
691,APA6_CAFA,APA6,CAFA,3972,Pongamia pinnata,alive,15,2,trampled,0,collar
692,APA6_CAFA,APA6,CAFA,3989,Pongamia pinnata,alive,19,5,trampled,0,collar
693,APA18_CAFA,APA18,CAFA,1140,Dalbergia paniculata,dead,NA,NA,drought,0,NA
694,APA19_Control,APA19,Control,1053,Dolichandrone atrovirens,alive,0.24,1,none,0,regular_growth
695,APA19_Control,APA19,Control,1052,Dolichandrone atrovirens,alive,0.34,1.5,none,0,regular_growth
696,APA19_Control,APA19,Control,1052,Dolichandrone atrovirens,alive,0.34,2.3,none,0,regular_growth
697,APA19_Control,APA19,Control,1050,Dolichandrone atrovirens,alive,0.52,2.2,none,0,regular_growth
698,APA18_CPFA,APA18,CPFA,1106,Dolichandrone atrovirens,alive,0.86,3.6,none,0,regular_growth
699,APA18_CPFA,APA18,CPFA,1105,Dolichandrone atrovirens,alive,0.26,1.1,none,0,regular_growth
700,APA18_CPFA,APA18,CPFA,1101,Dolichandrone atrovirens,alive,0.42,1.7,none,0,regular_growth
701,APA18_CPFA,APA18,CPFA,1102,Dolichandrone atrovirens,alive,0.34,1.4,none,0,regular_growth
702,APA19_CPFA,APA19,CPFA,3413,Ziziphus mauritiana,alive,0.6,4,none,0,regular_growth
703,APA19_CPFA,APA19,CPFA,3401,Cassia fistula,alive,0.86,2.2,none,0,regular_growth
704,APA19_CPFA,APA19,CPFA,3402,Dolichandrone atrovirens,alive,0.17,1.1,none,0,regular_growth
705,APA19_CPFA,APA19,CPFA,3412,Cassia fistula,alive,0.34,5,none,0,regular_growth
706,APA19_CPFA,APA19,CPFA,3411,Dolichandrone atrovirens,alive,0.45,1.7,none,0,regular_growth
707,APA19_CPFA,APA19,CPFA,3404,Dolichandrone atrovirens,alive,0.47,1.8,none,0,regular_growth
708,APA19_CPFA,APA19,CPFA,3403,Dolichandrone atrovirens,alive,0.8,1.8,none,0,regular_growth
709,APA19_CPFA,APA19,CPFA,3410,Dolichandrone atrovirens,alive,0.2,8,none,0,regular_growth
710,APA19_CPFA,APA19,CPFA,3405,Dolichandrone atrovirens,alive,0.29,1.3,none,0,regular_growth
711,APA19_CPFA,APA19,CPFA,3406,Dolichandrone atrovirens,alive,0.66,1.2,none,0,regular_growth
712,APA19_CPFA,APA19,CPFA,3407,Eucalyptus globulus,alive,0.74,2.7,none,0,regular_growth
713,APA19_CPFA,APA19,CPFA,3408,Dolichandrone atrovirens,alive,0.5,1.4,none,0,regular_growth
714,APA19_CPFA,APA19,CPFA,3409,Dolichandrone atrovirens,alive,0.99,2,none,0,regular_growth
715,APA19_Control,APA19,Control,1054,Dolichandrone atrovirens,alive,0.45,1.1,none,0,regular_growth
716,APA19_Control,APA19,Control,1056,Dolichandrone atrovirens,alive,0.23,0.7,none,0,regular_growth
717,APA19_Control,APA19,Control,1055,Dolichandrone atrovirens,alive,0.16,7,none,0,regular_growth
718,APA19_Control,APA19,Control,1049,Dolichandrone atrovirens,alive,0.72,9,none,0,regular_growth
719,APA19_Control,APA19,Control,1048,Dolichandrone atrovirens,alive,0.21,6,none,0,regular_growth
720,APA19_Control,APA19,Control,1047,Dolichandrone atrovirens,alive,103,3,none,0,regular_growth
721,APA19_Control,APA19,Control,1046,Dolichandrone atrovirens,alive,0.51,1.1,none,0,regular_growth
722,APA19_Control,APA19,Control,1045,Dolichandrone atrovirens,alive,0.5,1,none,0,regular_growth
723,APA19_Control,APA19,Control,1044,Dolichandrone atrovirens,alive,0.9,2.7,none,0,regular_growth
724,APA19_Control,APA19,Control,1059,Cassia fistula,alive,0.4,6,none,0,regular_growth
725,APA19_Control,APA19,Control,1057,Dolichandrone atrovirens,alive,0.2,5,none,0,regular_growth
726,APA19_Control,APA19,Control,1058,Dolichandrone atrovirens,alive,0.38,7,none,0,regular_growth
727,APA20_CAFA,APA20,CAFA,3437,Carissa carandas,alive,0.2,5,drought,0,axillary
728,APA20_CAFA,APA20,CAFA,3427,Gyrocarpus americanus,alive,0.72,3.7,none,0,regular_growth
729,APA20_CAFA,APA20,CAFA,3428,Wrightia tinctoria,alive,0.5,1.5,none,0,regular_growth
730,APA20_CAFA,APA20,CAFA,3426,Gyrocarpus americanus,alive,0.65,1.2,none,0,regular_growth
731,APA20_CAFA,APA20,CAFA,3436,Gyrocarpus americanus,alive,0.71,2.7,none,0,regular_growth
732,APA20_CAFA,APA20,CAFA,3435,Azadirachata indica,alive,0.22,6,trampled,0,axillary
733,APA20_CAFA,APA20,CAFA,3434,Wrightia tinctoria,alive,0.27,8,trampled,0,axillary
734,APA20_CAFA,APA20,CAFA,3430,Gyrocarpus americanus,alive,168,3.4,none,0,regular_growth
735,APA20_CAFA,APA20,CAFA,3429,Acacia chundra,alive,0.34,5,trampled,0,axillary
736,APA20_CAFA,APA20,CAFA,3431,Wrightia tinctoria,alive,0.35,1.4,drought,0,axillary
737,APA19_CAFA,APA19,CAFA,1004,Chloroxylon swietenia,alive,0.67,1.5,browsed,0,axillary
738,APA19_CAFA,APA19,CAFA,1000,Chloroxylon swietenia,alive,90,1.7,browsed,0,axillary
739,APA19_CAFA,APA19,CAFA,1002,Chloroxylon swietenia,alive,149,2.8,none,0,regular_growth
740,APA19_CAFA,APA19,CAFA,1003,Chloroxylon swietenia,alive,0.72,1.3,browsed,0,axillary
741,APA19_CAFA,APA19,CAFA,1009,Dalbergia paniculata,alive,0.63,1,none,0,regular_growth
742,APA20_CAFA,APA20,CAFA,3432,Acacia chundra,alive,0.38,9,trampled,0,axillary
743,APA17_CPFA,APA17,CPFA,4733,Dolichandrone atrovirens,alive,93,3.6,browsed,0,epicormic
744,APA17_CPFA,APA17,CPFA,4734,Acacia chundra,alive,50,0.5,none,0,regular_growth
745,APA17_CPFA,APA17,CPFA,4735,Dolichandrone atrovirens,alive,53,2.2,browsed,0,epicormic
746,APA17_CPFA,APA17,CPFA,4737,Cassia fistula,dead,NA,NA,drought,0,NA
747,APA17_CPFA,APA17,CPFA,4736,Dolichandrone atrovirens,alive,30,2.1,browsed,0,epicormic
748,APA17_CPFA,APA17,CPFA,4738,Dolichandrone atrovirens,alive,100,2.5,browsed,0,epicormic
749,APA17_CPFA,APA17,CPFA,4739,Acacia chundra,alive,210,4.3,none,0,regular_growth
750,APA17_CPFA,APA17,CPFA,4740,Dolichandrone atrovirens,alive,106,4.1,browsed,0,epicormic
751,APA17_CPFA,APA17,CPFA,4741,Acacia chundra,alive,44,0.8,none,0,regular_growth
752,APA17_CPFA,APA17,CPFA,4742,Dolichandrone atrovirens,alive,40,0.7,none,0,regular_growth
753,APA17_CAFA,APA17,CAFA,4752,Dolichandrone atrovirens,alive,17,1.5,browsed,0,collar
754,APA17_CAFA,APA17,CAFA,4751,Cassia fistula,alive,23,1.1,trampled,0,collar
755,APA17_CAFA,APA17,CAFA,4754,Acacia chundra,alive,25,0.9,trampled,0,collar
756,APA17_CAFA,APA17,CAFA,4755,Acacia chundra,alive,120,3.2,browsed,0,epicormic
757,APA17_CAFA,APA17,CAFA,4757,Dolichandrone atrovirens,alive,100,1.6,browsed,0,axillary
758,APA17_CAFA,APA17,CAFA,4756,Acacia chundra,alive,200,2.6,trampled,0,axillary
759,APA17_CAFA,APA17,CAFA,4758,Dolichandrone atrovirens,alive,83,2.6,browsed,0,epicormic
760,APA17_CAFA,APA17,CAFA,4750,Acacia chundra,alive,95,1.9,trampled,0,collar
761,APA17_CAFA,APA17,CAFA,4749,Acacia chundra,alive,110,2.3,browsed,0,epicormic
762,APA17_CAFA,APA17,CAFA,4748,Dolichandrone atrovirens,alive,130,3.1,trampled,0,epicormic
763,APA17_CAFA,APA17,CAFA,4747,Cassia fistula,alive,45,0.8,trampled,0,collar
764,APA17_CAFA,APA17,CAFA,4746,Wrightia tinctoria,alive,82,2.1,browsed,0,axillary
765,APA17_CAFA,APA17,CAFA,4761,Dolichandrone atrovirens,alive,116,1.9,trampled,0,axillary
766,APA17_CAFA,APA17,CAFA,4762,Dolichandrone atrovirens,alive,90,1.6,browsed,0,axillary
767,APA17_CAFA,APA17,CAFA,4760,Dolichandrone atrovirens,alive,26,2.6,browsed,0,collar
768,APA17_CAFA,APA17,CAFA,4759,Acacia chundra,alive,135,1.8,browsed,0,epicormic
769,APA17_CAFA,APA17,CAFA,4763,Dolichandrone atrovirens,alive,12,1.5,browsed,0,epicormic
770,APA17_CAFA,APA17,CAFA,4764,Acacia chundra,alive,45,0.9,trampled,0,collar
771,APA17_CAFA,APA17,CAFA,4765,Dolichandrone atrovirens,alive,33,0.6,browsed,0,collar
772,APA17_CAFA,APA17,CAFA,4768,Acacia chundra,alive,90,2.3,browsed,0,epicormic
773,APA17_CAFA,APA17,CAFA,4766,Acacia chundra,alive,22,1.8,trampled,0,collar
774,APA17_CAFA,APA17,CAFA,4767,Acacia chundra,alive,27,2.5,trampled,0,collar
775,APA17_CAFA,APA17,CAFA,4744,Acacia chundra,alive,62,1.5,trampled,0,collar
776,APA17_CAFA,APA17,CAFA,4743,Dolichandrone atrovirens,alive,172,2.7,browsed,0,axillary
777,APA17_CAFA,APA17,CAFA,4745,Acacia chundra,alive,27,1.8,trampled,0,collar
778,APC11_Control,APC11,Control,4606,Dolichandrone atrovirens,alive,28,0.5,fire,180,collar
779,APC11_Control,APC11,Control,4607,Dolichandrone atrovirens,alive,15,0.9,fire,180,collar
780,APC11_Control,APC11,Control,4608,Dolichandrone atrovirens,alive,48,1.2,fire,180,collar
781,APC11_Control,APC11,Control,4609,Dolichandrone atrovirens,alive,126,3.9,fire,180,epicormic
782,APC11_Control,APC11,Control,4610,Dolichandrone atrovirens,alive,44,0.9,fire,190,collar
783,APC11_Control,APC11,Control,4611,Dolichandrone atrovirens,alive,51,0.8,fire,190,collar
784,APC11_Control,APC11,Control,4612,Dolichandrone atrovirens,alive,80,1.7,fire,190,collar
785,APC11_Control,APC11,Control,4613,Dolichandrone atrovirens,alive,45,1.1,fire,190,collar
786,APC11_Control,APC11,Control,4614,Dalbergia sissoo,alive,30,0.5,fire,200,collar
787,APC11_Control,APC11,Control,4616,Dolichandrone atrovirens,alive,64,1.2,fire,210,collar
788,APC11_Control,APC11,Control,4615,Dolichandrone atrovirens,alive,15,0.8,fire,200,collar
789,APC11_Control,APC11,Control,4617,Dolichandrone atrovirens,alive,30,0.5,fire,190,collar
790,APC11_Control,APC11,Control,4618,Dolichandrone atrovirens,alive,40,2.3,fire,190,collar
791,APC11_Control,APC11,Control,4619,Dolichandrone atrovirens,alive,27,2.1,fire,180,collar
792,APC11_Control,APC11,Control,4620,Dolichandrone atrovirens,alive,20,1.5,fire,180,collar
793,APC11_Control,APC11,Control,4621,Dolichandrone atrovirens,alive,47,1.1,fire,180,collar
794,APC11_Control,APC11,Control,4622,Dolichandrone atrovirens,alive,35,1.5,drought,0,epicormic
795,APC11_Control,APC11,Control,4623,Dolichandrone atrovirens,alive,60,2.2,fire,90,collar
796,APC11_Control,APC11,Control,4624,Dolichandrone atrovirens,alive,28,1.1,fire,100,collar
797,APC11_Control,APC11,Control,4625,Dolichandrone atrovirens,alive,47,1.4,fire,100,collar
798,APC11_Control,APC11,Control,4626,Dolichandrone atrovirens,alive,30,0.9,fire,100,collar
799,APC11_Control,APC11,Control,4627,Dolichandrone atrovirens,alive,80,1.3,fire,100,collar
800,APC11_Control,APC11,Control,4628,Dolichandrone atrovirens,alive,70,1.1,fire,110,collar
801,APC11_Control,APC11,Control,4629,Dolichandrone atrovirens,alive,43,0.9,fire,110,collar
802,APC11_Control,APC11,Control,4630,Dolichandrone atrovirens,alive,86,1.5,fire,110,collar
803,APC11_Control,APC11,Control,4631,Dolichandrone atrovirens,alive,33,0.7,fire,150,collar
804,APC11_Control,APC11,Control,4632,Cassia fistula,alive,57,2.3,fire,150,collar
805,APC11_Control,APC11,Control,4633,Dolichandrone atrovirens,alive,47,1.7,fire,150,epicormic
806,APC11_Control,APC11,Control,4634,Dolichandrone atrovirens,alive,44,0.8,fire,150,collar
807,APC11_Control,APC11,Control,4635,Dolichandrone atrovirens,alive,110,3.7,fire,190,epicormic
808,APA16_CAFA,APA16,CAFA,4787,Wrightia tinctoria,alive,22,1.7,trampled,0,collar
809,APA16_CAFA,APA16,CAFA,4785,Azadirachata indica,dead,NA,NA,trampled,0,NA
810,APA16_CAFA,APA16,CAFA,4784,Acacia chundra,dead,NA,NA,trampled,0,NA
811,APA16_CAFA,APA16,CAFA,4783,Acacia chundra,dead,NA,NA,trampled,0,NA
812,APA16_CAFA,APA16,CAFA,4782,Acacia chundra,alive,120,2.3,browsed,0,epicormic
813,APA16_CAFA,APA16,CAFA,4780,Wrightia tinctoria,alive,60,1.7,trampled,0,collar
814,APC11_CAFA,APC11,CAFA,4605,Dalbergia paniculata,alive,98,1.4,browsed,0,epicormic
