"Treatment","village","site","Species","disturbance","rgrH","rgr_rcd","sap_health"
"CAFA","APA12","APA12_CAFA","Azadirachta indica","browsed",-2.16905370036952,0.287682072451781,3
"CAFA","APA12","APA12_CAFA","Albizia amara","browsed",-0.693147180559946,0.22314355131421,3
"CAFA","APA12","APA12_CAFA","Albizia amara","browsed",-0.864997437486605,1.43508452528932,3
"CAFA","APA12","APA12_CAFA","Azadirachta indica","browsed",-0.916290731874155,1.94591014905531,3
"CAFA","APA21","APA21_CAFA","Azadirachta indica","browsed",-1.94591014905531,1.25276296849537,3
"CAFA","APA21","APA21_CAFA","Premna tomentosa","browsed",-2.30258509299405,0.538996500732687,3
"Control","APA19","APA19_Control","Chloroxylon swietenia","partly_dried",-0.744440474947496,0.0571584138399487,4
"Control","APA1","APA1_Control","Dalbergia paniculata","partly_dried",-0.303186258987746,0.251314428280906,4
"Control","APC3","APC3_Control","Acacia chundra","partly_dried",0.587786664902119,0.405465108108164,4
"Control","APC3","APC3_Control","Tectona grandis","partly_dried",1.54756250871601,0.251314428280906,4
"Control","APC3","APC3_Control","Tectona grandis","partly_dried",2.02960916793196,0.75377180237638,4
"Control","APC1","APC1_Control","Gardenia gummifera","partly_dried",-0.616186139423817,0.111225635110224,4
"Control","APA7","APA7_Control","Cassia fistula","partly_dried",0.336472236621213,0,4
"Control","APC6","APC6_Control","Dolichandrone atrovirens","partly_dried",-0.0741079721537221,0.0259754864032606,4
"Control","APC6","APC6_Control","Dolichandrone atrovirens","partly_dried",-0.0392207131532816,0.062520356981334,4
"Control","APA12","APA12_Control","Wrightia tinctoria","partly_dried",0.0194180858571018,0.405465108108164,4
"Control","APC10","APC10_Control","Acacia chundra","partly_dried",-1.26851132546351,0.287682072451781,4
"Control","APC10","APC10_Control","Acacia chundra","partly_dried",1.0281606277175,2.16905370036952,4
"CPFA","APC1","APC1_CPFA","Acacia chundra","partly_dried",0.10212949507638,0.405465108108164,4
"CPFA","APC1","APC1_CPFA","Dolichandrone atrovirens","partly_dried",-0.0725706928348355,0.462623521948113,4
"CPFA","APC1","APC1_CPFA","Acacia chundra","partly_dried",0.303995647943305,0.0953101798043249,4
"CPFA","APC1","APC1_CPFA","Dolichandrone atrovirens","partly_dried",0.433635985074861,0.207639364778245,4
"CPFA","APC1","APC1_CPFA","Acacia chundra","partly_dried",-0.18805223150294,0.325422400434628,4
"CPFA","APC1","APC1_CPFA","Acacia chundra","partly_dried",0.0540672212702757,0.251314428280906,4
"CPFA","APC1","APC1_CPFA","Dolichandrone atrovirens","partly_dried",-0.446287102628419,0.0953101798043249,4
"CPFA","APC1","APC1_CPFA","Acacia chundra","partly_dried",0.336472236621213,0.693147180559945,4
"CPFA","APC1","APC1_CPFA","Gardenia gummifera","partly_dried",1.22377543162212,0.847297860387204,4
"CPFA","APC1","APC1_CPFA","Dolichandrone atrovirens","partly_dried",-0.523248143764548,-0.0540672212702756,4
"CPFA","APC1","APC1_CPFA","Acacia chundra","partly_dried",-0.78845736036427,0.251314428280906,4
"CPFA","APC1","APC1_CPFA","Acacia chundra","partly_dried",-0.2484613592985,0,4
"CPFA","APC1","APC1_CPFA","Dolichandrone atrovirens","partly_dried",0.693147180559945,0.287682072451781,4
"CPFA","APC1","APC1_CPFA","Erythroxylum monogynum","partly_dried",0.0487901641694322,0.606135803570316,4
"CPFA","APC1","APC1_CPFA","Erythroxylum monogynum","partly_dried",0.150572858479375,0.133531392624523,4
"CPFA","APC1","APC1_CPFA","Erythroxylum monogynum","partly_dried",0.348306694268216,0.154150679827258,4
"CPFA","APC5","APC5_CPFA","Wrightia tinctoria","partly_dried",-1.87770189902878,0,4
"CPFA","APC4","APC4_CPFA","Acacia chundra","partly_dried",-2.33537491581704,0.387765531008763,4
"CPFA","APC4","APC4_CPFA","Cassia fistula","partly_dried",-0.0851578083403068,0.318453731118535,4
"CPFA","APC4","APC4_CPFA","Morinda pubescens","partly_dried",-0.148420005118274,0,4
"CPFA","APC12","APC12_CPFA","Acacia chundra","partly_dried",1.03407376753054,0,4
"CPFA","APC12","APC12_CPFA","Acacia chundra","partly_dried",-0.0238106486937184,0.207639364778245,4
"CPFA","APA19","APA19_CPFA","Eucalyptus globulus","partly_dried",0.538996500732687,0.182321556793955,4
"CPFA","APA19","APA19_CPFA","Ziziphus mauritiana","partly_dried",2.13268605619865,1.15267950993839,4
"CPFA","APC13","APC13_CPFA","Tectona grandis","partly_dried",0.115069329784787,0.0645385211375712,4
"CPFA","APC2","APC2_CPFA","Pongamia pinnata","partly_dried",-0.392042087776024,0.916290731874155,4
"CPFA","APC7","APC7_CPFA","Chloroxylon swietenia","partly_dried",-0.194156014440957,0,4
"CPFA","APC13","APC13_CPFA","Pongamia pinnata","partly_dried",-0.360002734031407,0.162518929497775,4
"CPFA","APC13","APC13_CPFA","Tectona grandis","partly_dried",2.30970256076291,0.0769610411361283,4
"CPFA","APC13","APC13_CPFA","Pongamia pinnata","partly_dried",-0.916290731874155,0.336472236621213,4
"CPFA","APC13","APC13_CPFA","Pongamia pinnata","partly_dried",-0.847297860387204,0.730887508542792,4
"CPFA","APC13","APC13_CPFA","Pongamia pinnata","partly_dried",1.4028236630711,0.479573080261886,4
"CPFA","APA15","APA15_CPFA","Wrightia tinctoria","partly_dried",0.284104251103897,0.0645385211375712,4
"CPFA","APA15","APA15_CPFA","Wrightia tinctoria","partly_dried",-1.51634748936809,0,4
"CPFA","APA15","APA15_CPFA","Wrightia tinctoria","partly_dried",-0.606135803570316,0.0377403279828471,4
"CPFA","APC12","APC12_CPFA","Acacia chundra","partly_dried",-2.90142159408275,0,4
"CPFA","APC12","APC12_CPFA","Acacia chundra","partly_dried",-2.63905732961526,0.0606246218164347,4
"CPFA","APA17","APA17_CPFA","Acacia chundra","partly_dried",-2.89037175789616,0.575364144903562,4
"CPFA","APA17","APA17_CPFA","Dolichandrone atrovirens","partly_dried",-2.89037175789616,0,4
"CPFA","APA17","APA17_CPFA","Acacia chundra","partly_dried",-2.484906649788,1.75785791755237,4
"CPFA","APA21","APA21_CPFA","Dalbergia paniculata","partly_dried",-2.77258872223978,0.105360515657826,4
"CPFA","APA21","APA21_CPFA","Wrightia tinctoria","partly_dried",-2.07944154167984,0.538996500732687,4
"CPFA","APA21","APA21_CPFA","Erythroxylum monogynum","partly_dried",-2.56494935746154,0.287682072451781,4
"CPFA","APA21","APA21_CPFA","Dalbergia paniculata","partly_dried",-2.07944154167984,0.538996500732687,4
"CAFA","APA19","APA19_CAFA","Dalbergia paniculata","partly_dried",-0.162518929497774,0.105360515657826,4
"CAFA","APC1","APC1_CAFA","Holoptelea integrifolia","partly_dried",0.231801614057324,0,4
"CAFA","APC1","APC1_CAFA","Holoptelea integrifolia","partly_dried",-0.503905180921417,0.105360515657826,4
"CAFA","APC1","APC1_CAFA","Tectona grandis","partly_dried",1.26224171244991,0,4
"CAFA","APA18","APA18_CAFA","Dalbergia paniculata","partly_dried",0.862223510603879,0.356674943938732,4
"CAFA","APA18","APA18_CAFA","Dalbergia paniculata","partly_dried",0.587786664902119,0.441832752279039,4
"CAFA","APA1","APA1_CAFA","Dalbergia paniculata","partly_dried",1.11240561080045,0,4
"CAFA","APC5","APC5_CAFA","Wrightia tinctoria","partly_dried",1.41706601978664,0,4
"CAFA","APC11","APC11_CAFA","Tectona grandis","partly_dried",1.41585316336144,0.287682072451781,4
"CAFA","APC11","APC11_CAFA","Cassia fistula","partly_dried",1.01764322613444,1.16315080980568,4
"CAFA","APC6","APC6_CAFA","Dolichandrone atrovirens","partly_dried",-0.515466003322493,0.882389180198474,4
"CAFA","APC11","APC11_CAFA","Tectona grandis","partly_dried",0.806475865866949,0.747214401830221,4
"CAFA","APC6","APC6_CAFA","Dolichandrone atrovirens","partly_dried",-0.747214401830221,0.950976289862045,4
"CAFA","APC6","APC6_CAFA","Dolichandrone atrovirens","partly_dried",-0.0259754864032606,0.980829253011726,4
"CAFA","APC6","APC6_CAFA","Dolichandrone atrovirens","partly_dried",-0.182321556793955,0.255933374137201,4
"CAFA","APC6","APC6_CAFA","Dolichandrone atrovirens","partly_dried",-0.0550597771830277,0.8754687373539,4
"CAFA","APC11","APC11_CAFA","Dolichandrone atrovirens","partly_dried",-0.969400557188103,0.485507815781701,4
"CAFA","APC3","APC3_CAFA","Acacia chundra","partly_dried",-1.55227949859415,0.646627164925052,4
"CAFA","APC3","APC3_CAFA","Annona squamosa","partly_dried",-0.359374000907898,1.01160091167848,4
"CAFA","APA20","APA20_CAFA","Gyrocarpus americanus","partly_dried",1.59189360278319,0.916290731874155,4
"CAFA","APA20","APA20_CAFA","Gyrocarpus americanus","partly_dried",-0.851752210736584,0.176930708159078,4
"CAFA","APA20","APA20_CAFA","Gyrocarpus americanus","partly_dried",-0.111225635110225,0.0571584138399487,4
"CAFA","APA20","APA20_CAFA","Gyrocarpus americanus","partly_dried",0.991640169115942,0.287682072451781,4
"CAFA","APA2","APA2_CAFA","Cassia fistula","partly_dried",0.273040522458833,-0.955511445027436,4
"CAFA","APA2","APA2_CAFA","Dalbergia paniculata","partly_dried",0.417299565755167,0.693147180559945,4
"CAFA","APA2","APA2_CAFA","Dalbergia paniculata","partly_dried",0.0533459807052932,0.0800427076735365,4
"CAFA","APA2","APA2_CAFA","Dalbergia paniculata","partly_dried",0.155870370706785,0,4
"CAFA","APA2","APA2_CAFA","Cassia fistula","partly_dried",0.579818495252942,0.747214401830221,4
"CAFA","APA2","APA2_CAFA","Cassia fistula","partly_dried",0.199332902620491,0.628608659422374,4
"CAFA","APA2","APA2_CAFA","Cassia fistula","partly_dried",0.540806455977926,1.20397280432594,4
"CAFA","APA2","APA2_CAFA","Pongamia pinnata","partly_dried",0.44393138893596,0.955511445027436,4
"CAFA","APA2","APA2_CAFA","Dalbergia paniculata","partly_dried",-1.13497993283899,0.154150679827258,4
"CAFA","APC8","APC8_CAFA","Dalbergia paniculata","partly_dried",0.847297860387203,0,4
"CAFA","APC8","APC8_CAFA","Dalbergia paniculata","partly_dried",0.559615787935423,0.310154928303839,4
"CAFA","APC8","APC8_CAFA","Cassia fistula","partly_dried",-1.22050210627715,-0.117783035656383,4
"CAFA","APC8","APC8_CAFA","Azadirachta indica","partly_dried",-0.248896047416625,1.22377543162212,4
"CAFA","APC8","APC8_CAFA","Tamarindus indica","partly_dried",-0.735111379658977,1.48160454092422,4
"CAFA","APC9","APC9_CAFA","Pongamia pinnata","partly_dried",-0.470003629245736,0.287682072451781,4
"CAFA","APC2","APC2_CAFA","Diospyros montana","partly_dried",-1.31730148963294,0.356674943938732,4
"CAFA","APC2","APC2_CAFA","Tectona grandis","partly_dried",-0.547965170715447,0,4
"CAFA","APC8","APC8_CAFA","Tectona grandis","partly_dried",0.3666252747919,0.8754687373539,4
"CAFA","APC8","APC8_CAFA","Pongamia pinnata","partly_dried",0.204794412646014,0.628608659422374,4
"CAFA","APC2","APC2_CAFA","Tectona grandis","partly_dried",-0.893817876022097,0.653926467406664,4
"CAFA","APC9","APC9_CAFA","Pongamia pinnata","partly_dried",-0.85566611005772,0.606135803570316,4
"CAFA","APC8","APC8_CAFA","Wrightia tinctoria","partly_dried",1.80151564417342,1.94591014905531,4
"CAFA","APC2","APC2_CAFA","Gardenia gummifera","partly_dried",-0.664976303593249,1.53147637096439,4
"CAFA","APC9","APC9_CAFA","Pongamia pinnata","partly_dried",-0.693147180559945,0.143100843640673,4
"CAFA","APC2","APC2_CAFA","Tectona grandis","partly_dried",-0.587786664902119,-0.2578291093021,4
"CAFA","APC2","APC2_CAFA","Tectona grandis","partly_dried",-0.446287102628419,0.63252255874351,4
"CAFA","APC2","APC2_CAFA","Tectona grandis","partly_dried",1.08368663845143,0.619039208406224,4
"CAFA","APC9","APC9_CAFA","Pongamia pinnata","partly_dried",-0.510825623765991,0.300104592450338,4
"CAFA","APC9","APC9_CAFA","Pongamia pinnata","partly_dried",-0.543615446588982,1.41369333530801,4
"CAFA","APC9","APC9_CAFA","Dalbergia paniculata","partly_dried",0.59783700075562,0.826678573184468,4
"CAFA","APC14","APC14_CAFA","Tectona grandis","partly_dried",1.22121461076044,0.78845736036427,4
"CAFA","APC14","APC14_CAFA","Tectona grandis","partly_dried",0.192684343829502,0.0800427076735365,4
"CAFA","APC13","APC13_CAFA","Holoptelea integrifolia","partly_dried",-0.938269638592931,1.38629436111989,4
"CAFA","APA5","APA5_CAFA","Ziziphus mauritiana","partly_dried",-1.28401551199947,0.496436886313891,4
"CAFA","APA5","APA5_CAFA","Butea monosperma","partly_dried",1.82074700610131,0,4
"CAFA","APA5","APA5_CAFA","Butea monosperma","partly_dried",1.68542381941202,0,4
"CAFA","APA7","APA7_CAFA","Ziziphus mauritiana","partly_dried",0.792676775906978,0.693147180559945,4
"CAFA","APA7","APA7_CAFA","Sapindus emarginatus","partly_dried",2.41178438495904,1.6094379124341,4
"CAFA","APA10","APA10_CAFA","Wrightia tinctoria","partly_dried",-0.41109892582642,0.344840486291729,4
"CAFA","APA8","APA8_CAFA","Dolichandrone atrovirens","partly_dried",0.358397597250179,0,4
"CAFA","APC13","APC13_CAFA","Tectona grandis","partly_dried",-1.58696505658204,0.628608659422374,4
"CAFA","APC7","APC7_CAFA","Dolichandrone atrovirens","partly_dried",0.252702353555755,0,4
"CAFA","APC7","APC7_CAFA","Dolichandrone atrovirens","partly_dried",0.394291807510039,0,4
"CAFA","APC7","APC7_CAFA","Dolichandrone atrovirens","partly_dried",-1.20397280432594,0.351397886837889,4
"CAFA","APC7","APC7_CAFA","Dolichandrone atrovirens","partly_dried",-0.916290731874155,1.23676262714893,4
"CAFA","APC7","APC7_CAFA","Pongamia pinnata","partly_dried",-1.17007125265025,1.38629436111989,4
"CAFA","APC7","APC7_CAFA","Dalbergia paniculata","partly_dried",-1.04982212449868,1.77070606003022,4
"CAFA","APC7","APC7_CAFA","Dolichandrone atrovirens","partly_dried",-0.0438026226583936,0.973449145714104,4
"CAFA","APC10","APC10_CAFA","Wrightia tinctoria","partly_dried",-2.19722457733622,0.348306694268216,4
"CAFA","APC10","APC10_CAFA","Cassia fistula","partly_dried",-2.30258509299405,0,4
"CAFA","APC10","APC10_CAFA","Tectona grandis","partly_dried",-2.15176220325946,0.45953232937844,4
"CAFA","APC10","APC10_CAFA","Wrightia tinctoria","partly_dried",-2.02814824729229,0.405465108108164,4
"CAFA","APC10","APC10_CAFA","Cassia fistula","partly_dried",-1.79175946922806,0,4
"CAFA","APC10","APC10_CAFA","Wrightia tinctoria","partly_dried",-2.07944154167984,1.09861228866811,4
"CAFA","APC10","APC10_CAFA","Cassia fistula","partly_dried",-1.7227665977411,0,4
"CAFA","APC10","APC10_CAFA","Wrightia tinctoria","partly_dried",-2.30258509299405,0.510825623765991,4
"CAFA","APC10","APC10_CAFA","Tectona grandis","partly_dried",-1.43508452528932,0.133531392624523,4
"CAFA","APC10","APC10_CAFA","Cassia fistula","partly_dried",-2.73436750941958,0.133531392624523,4
"CAFA","APC10","APC10_CAFA","Cassia fistula","partly_dried",-1.7227665977411,0.470003629245736,4
"CAFA","APC10","APC10_CAFA","Wrightia tinctoria","partly_dried",-2.63905732961526,0.22314355131421,4
"CAFA","APC10","APC10_CAFA","Acacia chundra","partly_dried",-2.63905732961526,0.54654370636807,4
"CAFA","APC12","APC12_CAFA","Acacia chundra","partly_dried",-2.484906649788,0,4
"CAFA","APC12","APC12_CAFA","Acacia chundra","partly_dried",-2.99573227355399,0,4
"CAFA","APC12","APC12_CAFA","Acacia chundra","partly_dried",-2.61006979274201,0.510825623765991,4
"CAFA","APC12","APC12_CAFA","Acacia chundra","partly_dried",-2.53369681395743,0.251314428280906,4
"CAFA","APC12","APC12_CAFA","Acacia chundra","partly_dried",-2.99573227355399,0,4
"CAFA","APC12","APC12_CAFA","Acacia chundra","partly_dried",-2.63905732961526,0,4
"CAFA","APC12","APC12_CAFA","Acacia chundra","partly_dried",-2.77258872223978,0.646627164925052,4
"CAFA","APC12","APC12_CAFA","Acacia chundra","partly_dried",-2.484906649788,1.53147637096439,4
"CAFA","APC12","APC12_CAFA","Acacia chundra","partly_dried",-2.89037175789616,0,4
"CAFA","APC12","APC12_CAFA","Wrightia tinctoria","partly_dried",-1.09861228866811,0,4
"CAFA","APA17","APA17_CAFA","Wrightia tinctoria","partly_dried",-2.51769647261099,1.31567679390594,4
"CAFA","APA17","APA17_CAFA","Acacia chundra","partly_dried",-2.77258872223978,0.934309237376833,4
"CAFA","APA17","APA17_CAFA","Acacia chundra","partly_dried",-2.30258509299405,1.48160454092422,4
"CAFA","APA17","APA17_CAFA","Acacia chundra","partly_dried",-2.63905732961526,1.29928298413026,4
"CAFA","APA17","APA17_CAFA","Acacia chundra","partly_dried",-2.484906649788,1.01160091167848,4
"CAFA","APA17","APA17_CAFA","Acacia chundra","partly_dried",-1.22377543162212,0,4
"CAFA","APA16","APA16_CAFA","Wrightia tinctoria","partly_dried",-2.484906649788,0.0540672212702756,4
"CAFA","APA16","APA16_CAFA","Dolichandrone atrovirens","partly_dried",-2.77258872223978,0,4
"CAFA","APA16","APA16_CAFA","Premna tomentosa","partly_dried",-2.484906649788,-0.251314428280906,4
"CAFA","APA16","APA16_CAFA","Dolichandrone atrovirens","partly_dried",-1.79175946922806,0.826678573184468,4
"CAFA","APA16","APA16_CAFA","Acacia chundra","partly_dried",-2.70805020110221,0,4
"CAFA","APA16","APA16_CAFA","Acacia chundra","partly_dried",-2.99573227355399,0.0870113769896297,4
"CAFA","APA16","APA16_CAFA","Azadirachta indica","partly_dried",-2.00148000021012,0,4
"CAFA","APA16","APA16_CAFA","Albizia amara","partly_dried",-2.19722457733622,1.02961941718116,4
"CAFA","APA16","APA16_CAFA","Wrightia tinctoria","partly_dried",-2.39789527279837,0,4
"CAFA","APA12","APA12_CAFA","Erythroxylum monogynum","partly_dried",-2.484906649788,0.485507815781701,4
"CAFA","APA12","APA12_CAFA","Azadirachta indica","partly_dried",-2.30258509299405,1.01160091167848,4
"CAFA","APA12","APA12_CAFA","Dalbergia paniculata","partly_dried",-2.77258872223978,0,4
"CAFA","APA21","APA21_CAFA","Premna tomentosa","partly_dried",-2.86789890204411,0.54654370636807,4
"CAFA","APA21","APA21_CAFA","Premna tomentosa","partly_dried",-2.99573227355399,0.22314355131421,4
"CAFA","APA21","APA21_CAFA","Cassia fistula","partly_dried",-1.33500106673234,1.01160091167848,4
"CAFA","APA21","APA21_CAFA","Premna tomentosa","partly_dried",-2.84490938381941,0.45953232937844,4
"CAFA","APA21","APA21_CAFA","Azadirachta indica","partly_dried",-2.51769647261099,0,4
"CAFA","APA21","APA21_CAFA","Dalbergia paniculata","partly_dried",-2.30258509299405,1.52605630349505,4
"CAFA","APA21","APA21_CAFA","Dalbergia paniculata","partly_dried",-2.484906649788,2.17475172148416,4
"CAFA","APA21","APA21_CAFA","Dalbergia paniculata","partly_dried",-2.02814824729229,1.09861228866811,4
"CAFA","APA21","APA21_CAFA","Azadirachta indica","partly_dried",-1.88706964903238,1.43508452528932,4
"CAFA","APA21","APA21_CAFA","Dalbergia paniculata","partly_dried",-2.484906649788,1.28093384546206,4
"CAFA","APA21","APA21_CAFA","Dalbergia paniculata","partly_dried",-2.63905732961526,0.356674943938732,4
"CAFA","APA21","APA21_CAFA","Dalbergia paniculata","partly_dried",-1.09861228866811,0.847297860387204,4
"CAFA","APA21","APA21_CAFA","Dalbergia paniculata","partly_dried",-2.30258509299405,0.8754687373539,4
"CAFA","APA21","APA21_CAFA","Dalbergia paniculata","partly_dried",-1.38629436111989,0.470003629245736,4
"CAFA","APA21","APA21_CAFA","Cassia fistula","partly_dried",-1.16315080980568,1.17865499634165,4
"CAFA","APA21","APA21_CAFA","Dalbergia paniculata","partly_dried",-2.70805020110221,0.430782916092454,4
"CAFA","APA21","APA21_CAFA","Wrightia tinctoria","partly_dried",-2.89037175789616,0,4
"CAFA","APA21","APA21_CAFA","Dolichandrone atrovirens","partly_dried",-1.79175946922806,1.20397280432594,4
"Control","APA19","APA19_Control","Cassia fistula","trampled",-2.14006616349627,0.693147180559945,2
"Control","APA1","APA1_Control","Wrightia tinctoria","trampled",-0.223143551314209,0.182321556793955,2
"Control","APA1","APA1_Control","Wrightia tinctoria","trampled",0.0631789016215314,0,2
"Control","APA1","APA1_Control","Wrightia tinctoria","trampled",-0.952008814476234,0.251314428280906,2
"Control","APA1","APA1_Control","Cassia fistula","trampled",0.0136056520557792,0.693147180559945,2
"Control","APA1","APA1_Control","Wrightia tinctoria","trampled",0.0246926125903717,0.182321556793955,2
"Control","APC8","APC8_Control","Dolichandrone atrovirens","trampled",-0.538996500732687,-0.241162056816888,2
"Control","APA6","APA6_Control","Cassia fistula","trampled",2.4932054526027,0.371563556432483,2
"Control","APA6","APA6_Control","Cassia fistula","trampled",1.98329768112693,0.615185639090234,2
"Control","APA7","APA7_Control","Cassia fistula","trampled",0.271933715483642,-0.22314355131421,2
"Control","APA7","APA7_Control","Cassia fistula","trampled",-0.59783700075562,-0.619039208406224,2
"Control","APA7","APA7_Control","Cassia fistula","trampled",0.0953101798043248,-0.356674943938732,2
"Control","APC6","APC6_Control","Dolichandrone atrovirens","trampled",0.650587566141149,-0.287682072451781,2
"Control","APC6","APC6_Control","Dolichandrone atrovirens","trampled",0.200670695462151,1.12601126285622,2
"Control","APC11","APC11_Control","Dolichandrone atrovirens","trampled",-0.510825623765991,0,2
"Control","APC11","APC11_Control","Dalbergia sissoo","trampled",-0.372675285285173,0.693147180559945,2
"Control","APC11","APC11_Control","Cassia fistula","trampled",-3.31418600467253,-0.182321556793955,2
"Control","APA12","APA12_Control","Cassia fistula","trampled",-3.68887945411394,0.182321556793955,2
"Control","APA12","APA12_Control","Cassia fistula","trampled",-1.6094379124341,-0.693147180559945,2
"Control","APA12","APA12_Control","Dalbergia paniculata","trampled",-3.55534806148941,-1.6094379124341,2
"Control","APA12","APA12_Control","Dalbergia paniculata","trampled",-3.29583686600433,1.29928298413026,2
"Control","APA12","APA12_Control","Cassia fistula","trampled",-4.24849524204936,-1.38629436111989,2
"Control","APA12","APA12_Control","Cassia fistula","trampled",-2.19722457733622,-0.693147180559945,2
"Control","APA12","APA12_Control","Dalbergia paniculata","trampled",-2.77258872223978,1.20397280432594,2
"Control","APA12","APA12_Control","Cassia fistula","trampled",-3.68887945411394,-0.451985123743057,2
"Control","APA12","APA12_Control","Cassia fistula","trampled",-3.2188758248682,1.38629436111989,2
"Control","APA12","APA12_Control","Cassia fistula","trampled",-3.93182563272433,-0.559615787935423,2
"Control","APA12","APA12_Control","Cassia fistula","trampled",-0.544727175441672,0,2
"Control","APA12","APA12_Control","Azadirachta indica","trampled",-0.579818495252942,0.182321556793955,2
"Control","APC12","APC12_Control","Dolichandrone atrovirens","trampled",-3.55534806148941,-0.356674943938732,2
"Control","APC12","APC12_Control","Wrightia tinctoria","trampled",-0.114410351177744,1.17865499634165,2
"Control","APC10","APC10_Control","Acacia chundra","trampled",-3.40119738166216,1.01160091167848,2
"CPFA","APC5","APC5_CPFA","Wrightia tinctoria","trampled",-0.0212773984472845,0.213574100298059,2
"CPFA","APC4","APC4_CPFA","Acacia chundra","trampled",-1.20397280432594,0.0741079721537218,2
"CPFA","APA19","APA19_CPFA","Cassia fistula","trampled",-0.924258901523332,0.133531392624523,2
"CPFA","APC7","APC7_CPFA","Chloroxylon swietenia","trampled",0.601209685234259,0.492476485097794,2
"CPFA","APC2","APC2_CPFA","Tectona grandis","trampled",-0.0548082364949947,0.8754687373539,2
"CPFA","APC2","APC2_CPFA","Tectona grandis","trampled",-0.182321556793955,0.356674943938732,2
"CPFA","APC7","APC7_CPFA","Cassia fistula","trampled",-2.56494935746154,0.693147180559945,2
"CPFA","APC13","APC13_CPFA","Pongamia pinnata","trampled",-0.212561441983673,0.485507815781701,2
"CPFA","APC2","APC2_CPFA","Pongamia pinnata","trampled",1.25276296849537,0.287682072451781,2
"CPFA","APC13","APC13_CPFA","Pongamia pinnata","trampled",-1.13497993283899,0.559615787935422,2
"CPFA","APC12","APC12_CPFA","Acacia chundra","trampled",-2.63905732961526,1.09861228866811,2
"CPFA","APC12","APC12_CPFA","Acacia chundra","trampled",-2.19722457733622,1.64222773525709,2
"CPFA","APA17","APA17_CPFA","Cassia fistula","trampled",-2.77258872223978,0,2
"CPFA","APA21","APA21_CPFA","Wrightia tinctoria","trampled",-2.07944154167984,1.27296567581289,2
"CPFA","APA21","APA21_CPFA","Dalbergia paniculata","trampled",-2.12823170584927,1.25276296849537,2
"CPFA","APA21","APA21_CPFA","Wrightia tinctoria","trampled",-1.94591014905531,0,2
"CAFA","APC1","APC1_CAFA","Ziziphus mauritiana","trampled",1.69714349285321,1.09861228866811,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",1.38629436111989,0.138150338480817,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.244453337900961,0.54654370636807,2
"CAFA","APC1","APC1_CAFA","Dolichandrone atrovirens","trampled",0.105360515657826,0.287682072451781,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.150572858479375,1.28093384546206,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.148420005118273,1.17865499634165,2
"CAFA","APA19","APA19_CAFA","Dalbergia paniculata","trampled",0.441832752279039,0.182321556793955,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",1.82161243237774,1.32175583998232,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.0851578083403073,1.33500106673234,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.593063722002963,0.575364144903562,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",1.96009478404727,0.575364144903562,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.422856850820033,0.251314428280906,2
"CAFA","APC1","APC1_CAFA","Holoptelea integrifolia","trampled",0.332705753825736,0.287682072451781,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.125163142954007,1.09861228866811,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.693147180559945,0.262364264467491,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.53062825106217,0.23638877806423,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.528844129268669,0.405465108108164,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",1.33500106673234,0.762140052046897,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.624154309072994,1.16315080980568,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.751416088683921,0.847297860387204,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.488846717047215,0.344840486291729,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",1.16760516015506,0.492476485097794,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",1.73911573574263,1.09861228866811,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",1.24593700342497,1.27296567581289,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",1.59263079411772,0.575364144903562,2
"CAFA","APC1","APC1_CAFA","Holoptelea integrifolia","trampled",0.0512932943875506,0.251314428280906,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",1.09861228866811,0.773189888233482,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",2.23613999358589,0.0512932943875506,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.957839734787027,0.325422400434628,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",1.25276296849537,0.451985123743057,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",1.62268313918412,0.955511445027436,2
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",-0.0273989741881144,0.54654370636807,2
