"","site","village","sci.name","tag.no","treatment","recruit.type","height","rcd","lat","long","altitude","disturbance"
"318","APA12_CAFA","APA12","Erythroxylum monogynum",4911,"CAFA","clonal offspring",60,0.8,"14.04051446","78.31728956",539.140625,"none"
"319","APA17_CAFA","APA17","Acacia chundra",4766,"CAFA","seedling recruitment",60,0.8,"14.11814161","78.33499775",411.2944336,"none"
"320","APC11_CAFA","APC11","Dolichandrone atrovirens",1392,"CAFA","seedling recruitment",60,0.8,"13.83878877","78.41061682",524.8681641,"none"
"321","APC12_CAFA","APC12","Acacia chundra",4660,"CAFA","seedling recruitment",60,0.8,"13.89438346","78.41311123",415.9261475,"none"
"322","APC12_CAFA","APC12","Acacia chundra",4674,"CAFA","clonal offspring",60,0.8,"13.89385199","78.41333671",446.104126,"none"
"323","APC12_CPFA","APC12","Acacia chundra",4688,"CPFA","seedling recruitment",60,0.8,"13.89261763","78.41359733",429,"none"
"324","APC2_CAFA","APC2","Dalbergia paniculata",3721,"CAFA","seedling recruitment",60,0.8,"13.89516173","78.47735184",441,"none"
"325","APC7_CAFA","APC7","Dalbergia paniculata",4552,"CAFA","seedling recruitment",60,0.8,"13.93993022","78.49538711",477,"none"
"326","APA16_CAFA","APA16","Premna tomentosa",4777,"CAFA","clonal offspring",60,0.9,"14.11651099","78.34046322",404.434082,"none"
"327","APC11_CAFA","APC11","Dolichandrone atrovirens",1381,"CAFA","seedling recruitment",60,0.9,"13.83841402","78.41049992",519.7314453,"none"
"328","APC4_CPFA","APC4","Dolichandrone atrovirens",1444,"CPFA","clonal offspring",60,0.9,"13.84585646","78.44844006",522.0407104,"none"
"329","APA17_CAFA","APA17","Dolichandrone atrovirens",4752,"CAFA","seedling recruitment",60,1.1,"14.11856741","78.33435108",415.2107544,"none"
"330","APC11_CAFA","APC11","Dolichandrone atrovirens",4700,"CAFA","seedling recruitment",60,1.1,"13.83875635","78.41072326",526.8193359,"none"
"331","APC3_Control","APC3","Chloroxylon swietenia",1325,"Control","clonal offspring",60,1.1,"13.82752389","78.41306304",458.3244629,"none"
"332","APC12_CAFA","APC12","Acacia chundra",4676,"CAFA","seedling recruitment",60,1.2,"13.89373895","78.41339842",445.7299805,"none"
"333","APC3_Control","APC3","Dolichandrone atrovirens",1315,"Control","clonal offspring",60,1.2,"13.82789975","78.41305557",469.7514648,"none"
"334","APC5_CAFA","APC5","Wrightia tinctoria",1348,"CAFA","clonal offspring",60,1.2,"13.80483216","78.41403465",499.3552246,"none"
"335","APC6_CAFA","APC6","Dolichandrone atrovirens",1382,"CAFA","seedling recruitment",60,1.2,"13.93970823","78.49314012",457,"none"
"336","APA18_CPFA","APA18","Dolichandrone atrovirens",1106,"CPFA","clonal offspring",60,1.3,"14.058495","78.33704666666667",542.6,"none"
"337","APC4_CPFA","APC4","Acacia chundra",1464,"CPFA","seedling recruitment",60,1.3,"13.84571518","78.44894838",504.7456665,"none"
"338","APC5_CAFA","APC5","Dolichandrone atrovirens",1342,"CAFA","seedling recruitment",60,1.3,"13.8051894","78.41411308",510.7154541,"none"
"339","APA10_CAFA","APA10","Dolichandrone atrovirens",3952,"CAFA","seedling recruitment",60,1.5,"14.01922239","78.38247536",441,"none"
"340","APC6_CAFA","APC6","Dolichandrone atrovirens",4579,"CAFA","seedling recruitment",60,1.6,"13.93967035","78.49342205",479,"none"
"341","APA15_CPFA","APA15","Wrightia tinctoria",3870,"CPFA","seedling recruitment",60,1.8,"14.07277262","78.36366415",412,"none"
"342","APA16_CAFA","APA16","Wrightia tinctoria",4769,"CAFA","clonal offspring",60,1.8,"14.11658183","78.34054314",398.1914063,"none"
"343","APC7_CAFA","APC7","Dolichandrone atrovirens",4560,"CAFA","seedling recruitment",60,1.8,"13.94024471","78.4953977",459,"none"
"344","APC7_CAFA","APC7","Dolichandrone atrovirens",4547,"CAFA","seedling recruitment",60,1.9,"13.93993757","78.49541331",481,"none"
"345","APC1_Control","APC1","Dolichandrone atrovirens",1410,"Control","clonal offspring",60,2.8,"13.85284371","78.44293489",486.4718018,"none"
"346","APA18_CPFA","APA18","Carissa carandas",1107,"CPFA","clonal offspring",59,0.4,"14.058294999999998","78.33690333333334",529.9,"none"
"347","APC8_CAFA","APC8","Azadirachata indica",3709,"CAFA","seedling recruitment",59,0.5,"13.87382962","78.5280688",433,"browsed"
"348","APA8_CAFA","APA8","Dolichandrone atrovirens",3995,"CAFA","clonal offspring",59,0.6,"14.02150373","78.38101421",457,"none"
"349","APA18_CPFA","APA18","Dolichandrone atrovirens",1104,"CPFA","clonal offspring",59,0.7,"14.058601666666668","78.33742000000001",539.3,"none"
"350","APA19_CAFA","APA19","Chloroxylon swietenia",1003,"CAFA","seedling recruitment",59,1.5,"14.050960000000002","78.32475333333333",580.4,"none"
"351","APC6_CAFA","APC6","Dolichandrone atrovirens",1372,"CAFA","seedling recruitment",59,1.7,"13.93966309","78.49324683",464,"none"
"352","APC13_CAFA","APC13","Tectona grandis",4512,"CAFA","seedling recruitment",59,2.1,"13.905569","78.50212089",443,"none"
"353","APC1_CAFA","APC1","Diospyros melanoxylon",1000,"CAFA","clonal offspring",58,0.5,"13.84885058","78.42887641",465.0855713,"none"
"354","APC12_Control","APC12","Dolichandrone atrovirens",4955,"Control","clonal offspring",58,0.7,"13.86998646","78.41789695",435.1911621,"none"
"355","APA19_CAFA","APA19","Dalbergia paniculata",1018,"CAFA","seedling recruitment",58,0.8,"14.051126666666669","78.32475500000001",578.9,"none"
"356","APC12_CAFA","APC12","Acacia chundra",4659,"CAFA","seedling recruitment",58,0.8,"13.89433838","78.41314892",415.5033569,"none"
"357","APC4_CPFA","APC4","Acacia chundra",1455,"CPFA","seedling recruitment",58,0.8,"13.84577964","78.44875077",516.0797119,"none"
"358","APC7_CAFA","APC7","Pongamia pinnata",4551,"CAFA","seedling recruitment",58,0.8,"13.9399372","78.49539628",476,"none"
"359","APC9_CAFA","APC9","Limonia acidissima",3738,"CAFA","seedling recruitment",58,0.8,"13.87345934","78.52887796",446,"none"
"360","APA18_CAFA","APA18","Dolichandrone atrovirens",1147,"CAFA","seedling recruitment",58,1,"14.055346666666667","78.343015",486.9,"none"
"361","APA8_CAFA","APA8","Dolichandrone atrovirens",3996,"CAFA","seedling recruitment",58,1.3,"14.0217653","78.38094361",467,"none"
"362","APC7_CAFA","APC7","Dolichandrone atrovirens",4557,"CAFA","seedling recruitment",58,1.6,"13.94022882","78.49540559",462,"none"
"363","APC3_Control","APC3","Chloroxylon swietenia",1302,"Control","clonal offspring",58,1.7,"13.82824215","78.41299774",470.3259888,"none"
"364","APC6_CAFA","APC6","Dolichandrone atrovirens",1358,"CAFA","seedling recruitment",58,1.7,"13.93986582","78.49362528",466,"none"
"365","APC4_CAFA","APC4","Dolichandrone atrovirens",1422,"CAFA","seedling recruitment",58,1.8,"13.84350834","78.42166727",479.1044922,"none"
"366","APC1_CAFA","APC1","Dolichandrone atrovirens",1008,"CAFA","clonal offspring",58,1.9,"13.84886145","78.42892564",466.9056396,"none"
"367","APA20_CAFA","APA20","Acacia leucophloea",3433,"CAFA","seedling recruitment",57,0.5,"14.078524999999997","78.32983333333333",532.5,"none"
"368","APC11_CAFA","APC11","Dalbergia paniculata",4605,"CAFA","clonal offspring",57,0.5,"13.83809032","78.41066845",506.9510498,"none"
"369","APA1_Control","APA1","Wrightia tinctoria",1182,"Control","clonal offspring",57,0.7,"14.073350000000001","78.32039666666667",543.6,"none"
"370","APA7_CAFA","APA7","Chloroxylon swietenia",3945,"CAFA","seedling recruitment",57,1,"14.02245639","78.38138464",460,"browsed"
"371","APC4_CAFA","APC4","Dolichandrone atrovirens",1419,"CAFA","seedling recruitment",57,1.4,"13.8435148","78.42176348",482.3696289,"none"
"372","APA20_CAFA","APA20","Gyrocarpus americanus",3430,"CAFA","clonal offspring",57,1.7,"14.078488333333333","78.32986166666666",531.7,"none"
"373","APC7_CAFA","APC7","Dolichandrone atrovirens",4561,"CAFA","seedling recruitment",57,1.9,"13.94031382","78.49543213",460,"none"
"374","APC3_Control","APC3","Acacia chundra",1321,"Control","clonal offspring",56,0.4,"13.8281177","78.41296374",473.5197754,"none"
"375","APA17_CPFA","APA17","Acacia chundra",4734,"CPFA","clonal offspring",56,0.6,"14.11805823","78.33342224",391.0299072,"none"
"376","APC13_CPFA","APC13","Pongamia pinnata",3764,"CPFA","seedling recruitment",56,0.6,"13.90656354","78.50230237",434,"none"
"377","APA19_CAFA","APA19","Chloroxylon swietenia",1024,"CAFA","seedling recruitment",56,0.7,"14.051653333333336","78.32457500000001",587.8,"none"
"378","APC12_Control","APC12","Dolichandrone atrovirens",4954,"Control","clonal offspring",56,0.7,"13.8699789","78.4179454",428.8713379,"none"
"379","APA19_CPFA","APA19","Dolichandrone atrovirens",3406,"CPFA","clonal offspring",56,0.9,"14.059303333333332","78.34465166666668",548.3,"none"
"380","APA10_CAFA","APA10","Dolichandrone atrovirens",3951,"CAFA","seedling recruitment",56,0.9,"14.01921318","78.3824823",438,"none"
"381","APA1_CAFA","APA1","Dalbergia paniculata",3451,"CAFA","seedling recruitment",56,1,"14.065043333333332","78.31978166666666",532.9,"none"
"382","APA18_CPFA","APA18","Dolichandrone atrovirens",1101,"CPFA","seedling recruitment",56,1,"14.058711666666666","78.33784",543.2,"none"
"383","APA20_CAFA","APA20","Wrightia tinctoria",3428,"CAFA","clonal offspring",56,1.1,"14.078579999999999","78.32951833333333",499.3,"none"
"384","APA1_Control","APA1","Dolichandrone atrovirens",1183,"Control","clonal offspring",56,1.3,"14.073306666666667","78.32037166666667",548.4,"none"
"385","APC6_CAFA","APC6","Dolichandrone atrovirens",1305,"CAFA","seedling recruitment",56,1.3,"13.93977422","78.49341509",466,"none"
"386","APC2_CAFA","APC2","Diospyros montana",3715,"CAFA","seedling recruitment",56,1.4,"13.89550874","78.47708568",446,"none"
"387","APC6_CAFA","APC6","Dolichandrone atrovirens",1352,"CAFA","seedling recruitment",56,1.5,"13.93971595","78.49323792",461,"none"
"388","APA1_CAFA","APA1","Dalbergia paniculata",3464,"CAFA","clonal offspring",56,1.8,"14.064366666666668","78.31949166666666",532,"none"
"389","APC6_CAFA","APC6","Dolichandrone atrovirens",1394,"CAFA","seedling recruitment",56,2,"13.93969435","78.49317564",460,"none"
"390","APC6_CAFA","APC6","Dolichandrone atrovirens",1346,"CAFA","seedling recruitment",56,2.1,"13.93971025","78.49321091",471,"none"
"391","APC10_Control","APC10","Acacia chundra",4977,"Control","clonal offspring",55,0.4,"13.861926","78.43341626",453.0769043,"none"
"392","APA18_CAFA","APA18","Dalbergia paniculata",1151,"CAFA","seedling recruitment",55,0.5,"14.055575","78.34330166666668",484.3,"none"
"393","APA17_CAFA","APA17","Dolichandrone atrovirens",4761,"CAFA","seedling recruitment",55,0.6,"14.11835609","78.33488667",402.0587158,"none"
"394","APC11_Control","APC11","Cassia fistula",4632,"Control","clonal offspring",55,0.6,"13.83711542","78.41061651",513.6152344,"none"
"395","APC11_CAFA","APC11","Dolichandrone atrovirens",1395,"CAFA","seedling recruitment",55,0.7,"13.83881873","78.41065038",528.0065918,"none"
"396","APC7_CPFA","APC7","Chloroxylon swietenia",3706,"CPFA","seedling recruitment",55,0.7,"13.94244098","78.50767233",419,"none"
"397","APA19_CPFA","APA19","Dolichandrone atrovirens",3403,"CPFA","clonal offspring",55,0.9,"14.059206666666666","78.344685",568.9,"none"
"398","APA17_CPFA","APA17","Dolichandrone atrovirens",4735,"CPFA","clonal offspring",55,1.1,"14.11808889","78.33340304",393.947937,"none"
"399","APC11_Control","APC11","Dolichandrone atrovirens",4618,"Control","clonal offspring",55,1.1,"13.83719178","78.41072816",502.9216309,"none"
"400","APC7_CAFA","APC7","Dolichandrone atrovirens",4510,"CAFA","seedling recruitment",55,1.5,"13.94020801","78.49534524",472,"none"
"401","APA16_CAFA","APA16","Wrightia tinctoria",4787,"CAFA","clonal offspring",55,1.7,"14.11611593","78.34026868",415.2769775,"none"
"402","APC13_CAFA","APC13","Tectona grandis",4519,"CAFA","seedling recruitment",55,1.9,"13.90557151","78.5020972",432,"none"
"403","APA1_CAFA","APA1","Dalbergia paniculata",3461,"CAFA","seedling recruitment",54,0.5,"14.064743333333334","78.31955333333333",532.6,"none"
"404","APA18_CAFA","APA18","Dalbergia paniculata",1149,"CAFA","seedling recruitment",54,0.9,"14.055343333333333","78.343025",486.2,"none"
"405","APC6_CAFA","APC6","Dolichandrone atrovirens",1323,"CAFA","seedling recruitment",54,1.1,"13.93973334","78.49338436",472,"none"
"406","APC3_CAFA","APC3","Dolichandrone atrovirens",1485,"CAFA","seedling recruitment",54,1.3,"13.82890791","78.41249266",444.6125488,"none"
"407","APC7_CAFA","APC7","Dolichandrone atrovirens",4521,"CAFA","seedling recruitment",54,1.7,"13.94037324","78.49543329",467,"none"
"408","APC6_CAFA","APC6","Dolichandrone atrovirens",1353,"CAFA","seedling recruitment",54,1.7,"13.93966108","78.49325079",472,"none"
"409","APC1_CPFA","APC1","Dolichandrone atrovirens",1076,"CPFA","clonal offspring",54,1.9,"13.85048318","78.44316699",481.2315063,"none"
"410","APC9_CAFA","APC9","Cassia fistula",3764,"CAFA","seedling recruitment",53,0.4,"13.87338007","78.52914288",444,"none"
"411","APC3_CAFA","APC3","Annona squamosa",1478,"CAFA","seedling recruitment",53,0.8,"13.82893759","78.41266062",462.5592041,"none"
"412","APC4_CPFA","APC4","Dolichandrone atrovirens",1460,"CPFA","seedling recruitment",53,1.2,"13.84586178","78.44887412",503.1585083,"none"
"413","APC7_CAFA","APC7","Dolichandrone atrovirens",4565,"CAFA","seedling recruitment",53,1.3,"13.94014121","78.49540094",466,"none"
"414","APC6_CAFA","APC6","Dolichandrone atrovirens",1385,"CAFA","seedling recruitment",53,1.8,"13.9396381","78.49323112",479,"none"
"415","APC6_Control","APC6","Dolichandrone atrovirens",4523,"Control","clonal offspring",53,1.9,"13.94087929","78.49465079",443,"none"
"416","APC1_Control","APC1","Dolichandrone atrovirens",1413,"Control","clonal offspring",53,2.4,"13.85295352","78.44291148",493.3344116,"none"
"417","APC6_CAFA","APC6","Dolichandrone atrovirens",1390,"CAFA","seedling recruitment",53,2.6,"13.93970691","78.49317075",463,"none"
"418","APA6_CAFA","APA6","Pongamia pinnata",3971,"CAFA","seedling recruitment",52,0.6,"14.03045511","78.38387144",421,"none"
"419","APA10_CAFA","APA10","Dolichandrone atrovirens",4000,"CAFA","seedling recruitment",52,0.6,"14.01948589","78.3823669",449,"none"
"420","APC3_Control","APC3","Chloroxylon swietenia",1307,"Control","clonal offspring",52,0.7,"13.82799831","78.41312235",462.2971191,"none"
"421","APA16_CAFA","APA16","Dolichandrone atrovirens",4771,"CAFA","clonal offspring",52,1.2,"14.11683197","78.34063141",406.8069458,"none"
"422","APA10_CAFA","APA10","Dolichandrone atrovirens",3964,"CAFA","seedling recruitment",52,1.4,"14.01953656","78.38234733",442,"browsed"
"423","APC6_CAFA","APC6","Dolichandrone atrovirens",1303,"CAFA","seedling recruitment",52,1.9,"13.93970112","78.49325017",474,"none"
"424","APC6_CAFA","APC6","Dolichandrone atrovirens",1301,"CAFA","seedling recruitment",52,2.5,"13.93976354","78.49342684",469,"none"
"425","APC12_CPFA","APC12","Acacia chundra",4681,"CPFA","seedling recruitment",51,0.4,"13.89253892","78.41349425",427,"none"
"426","APC1_CAFA","APC1","Dolichandrone atrovirens",1005,"CAFA","seedling recruitment",51,0.6,"13.84872761","78.42896418",457,"none"
"427","APA12_Control","APA12","Cassia fistula",4901,"Control","clonal offspring",51,0.7,"14.04129939","78.31787329",518.303833,"none"
"428","APA12_Control","APA12","Wrightia tinctoria",4793,"Control","clonal offspring",51,0.8,"14.0411747","78.31808796",509.6964722,"none"
"429","APA10_CAFA","APA10","Dolichandrone atrovirens",3954,"CAFA","seedling recruitment",51,0.9,"14.01923718","78.38258789",436,"none"
"430","APC7_CAFA","APC7","Syzygium cumini",4540,"CAFA","seedling recruitment",51,0.9,"13.9395934","78.49528715",486,"none"
"431","APC7_CPFA","APC7","Chloroxylon swietenia",3719,"CPFA","seedling recruitment",51,1.3,"13.94263133","78.50765514",409,"none"
"432","APC1_CAFA","APC1","Dolichandrone atrovirens",1020,"CAFA","seedling recruitment",51,1.5,"13.84874164","78.42893571",453,"none"
"433","APC6_CAFA","APC6","Dolichandrone atrovirens",1332,"CAFA","seedling recruitment",51,1.6,"13.93971056","78.49323103",469,"none"
"434","APC6_CAFA","APC6","Pongamia pinnata",1318,"CAFA","seedling recruitment",51,1.6,"13.94001665","78.49389788",459,"none"
"435","APC6_CAFA","APC6","Dolichandrone atrovirens",1343,"CAFA","seedling recruitment",51,1.6,"13.93970813","78.49326199",461,"none"
"436","APC9_CAFA","APC9","Pongamia pinnata",3761,"CAFA","seedling recruitment",51,1.7,"13.87355982","78.52859291",448,"none"
"437","APC6_CAFA","APC6","Dolichandrone atrovirens",1369,"CAFA","seedling recruitment",51,2,"13.93971258","78.4932629",463,"none"
"438","APA12_Control","APA12","Azadirachata indica",4789,"Control","clonal offspring",50,0.4,"14.041067","78.31761792",528.4986572,"none"
"439","APA12_CAFA","APA12","Azadirachata indica",4912,"CAFA","seedling recruitment",50,0.4,"14.04037476","78.31744476",554.5153809,"none"
"440","APC1_CAFA","APC1","Tectona grandis",1014,"CAFA","seedling recruitment",50,0.4,"13.84876974","78.428826",457,"none"
"441","APC10_CAFA","APC10","Unknown",4640,"CAFA","seedling recruitment",50,0.4,"13.86468235","78.39882539",427.0701904,"none"
"442","APA12_Control","APA12","Azadirachata indica",4904,"Control","clonal offspring",50,0.5,"14.04120854","78.31777265",513.8259277,"none"
"443","APA12_CAFA","APA12","Unknown",4913,"CAFA","seedling recruitment",50,0.5,"14.04034959","78.3174402",564.7926025,"none"
"444","APA17_CAFA","APA17","Acacia chundra",4754,"CAFA","seedling recruitment",50,0.5,"14.11851152","78.33449888",413.0351563,"none"
"445","APA21_CAFA","APA21","Dalbergia paniculata",4936,"CAFA","clonal offspring",50,0.5,"14.00876522","78.32051069",504.7181396,"none"
"446","APA21_CAFA","APA21","Dalbergia paniculata",4945,"CAFA","seedling recruitment",50,0.5,"14.00860776","78.32090511",500.4468994,"none"
"447","APA12_Control","APA12","Cassia fistula",4903,"Control","clonal offspring",50,0.6,"14.04134243","78.31786111",506.2724609,"none"
"448","APC10_CAFA","APC10","Cassia fistula",4641,"CAFA","seedling recruitment",50,0.6,"13.86478931","78.39867168",417.9176025,"none"
"449","APC10_Control","APC10","Cassia fistula",4985,"Control","clonal offspring",50,0.6,"13.86194187","78.43284613",461.9684448,"none"
"450","APA21_CAFA","APA21","Premna tomentosa",4942,"CAFA","clonal offspring",50,0.7,"14.00865589","78.32075735",504.4242554,"none"
"451","APC11_Control","APC11","Dolichandrone atrovirens",4621,"Control","clonal offspring",50,0.7,"13.83707505","78.41080005",517.2111206,"none"
"452","APC11_Control","APC11","Dolichandrone atrovirens",4612,"Control","clonal offspring",50,0.7,"13.83761214","78.41064093",496.857605,"none"
"453","APC10_CAFA","APC10","Cassia fistula",4647,"CAFA","seedling recruitment",50,0.8,"13.86496985","78.3987289",417.8797607,"none"
"454","APC12_CPFA","APC12","Acacia chundra",3280,"CPFA","seedling recruitment",50,0.8,"13.89264738","78.41420032",419,"none"
"455","APC12_CPFA","APC12","Acacia chundra",4684,"CPFA","seedling recruitment",50,0.8,"13.89259936","78.41359348",437,"none"
"456","APA18_CAFA","APA18","Dalbergia paniculata",1142,"CAFA","seedling recruitment",50,0.9,"14.055656666666668","78.34359500000001",579.7,"none"
"457","APA19_CAFA","APA19","Chloroxylon swietenia",1020,"CAFA","clonal offspring",50,0.9,"14.05122","78.32465666666667",589.1,"none"
"458","APC10_CAFA","APC10","Wrightia tinctoria",4649,"CAFA","seedling recruitment",50,0.9,"13.86505937","78.39852903",409.1625977,"none"
"459","APC11_CAFA","APC11","Dolichandrone atrovirens",1387,"CAFA","clonal offspring",50,0.9,"13.83854163","78.41062276",535.8237305,"none"
"460","APC1_CPFA","APC1","Acacia chundra",1078,"CPFA","clonal offspring",50,1,"13.85049013","78.4432228",492.2976074,"none"
"461","APC10_CAFA","APC10","Cassia fistula",4638,"CAFA","seedling recruitment",50,1.1,"13.86469693","78.39893926",426.9810791,"none"
"462","APC11_Control","APC11","Dolichandrone atrovirens",4628,"Control","clonal offspring",50,1.1,"13.83706059","78.41068411",514.8053589,"none"
"463","APC11_CAFA","APC11","Dolichandrone atrovirens",1399,"CAFA","seedling recruitment",50,1.1,"13.83882067","78.41070261",540.7697754,"none"
"464","APC9_CAFA","APC9","Limonia acidissima",3768,"CAFA","seedling recruitment",50,1.1,"13.87341824","78.52935401",453,"none"
"465","APA19_Control","APA19","Dolichandrone atrovirens",1050,"Control","clonal offspring",50,1.3,"14.06126","78.34246833333333",564.6,"none"
"466","APC7_CAFA","APC7","Dolichandrone atrovirens",4518,"CAFA","seedling recruitment",50,1.4,"13.94012363","78.49540818",467,"none"
"467","APC6_CAFA","APC6","Dolichandrone atrovirens",1364,"CAFA","seedling recruitment",50,1.4,"13.93971697","78.49329565",460,"none"
"468","APC11_CAFA","APC11","Dolichandrone atrovirens",1388,"CAFA","seedling recruitment",50,1.6,"13.83855867","78.41059989",518.5087891,"none"
"469","APC14_CAFA","APC14","Tectona grandis",3774,"CAFA","seedling recruitment",50,1.6,"13.90440827","78.5044983",429,"none"
"470","APC7_CAFA","APC7","Dolichandrone atrovirens",4539,"CAFA","seedling recruitment",50,1.6,"13.94001405","78.495465",481,"none"
"471","APC6_CAFA","APC6","Dolichandrone atrovirens",1325,"CAFA","seedling recruitment",50,1.6,"13.93977092","78.493445",464,"none"
"472","APC1_Control","APC1","Dolichandrone atrovirens",1402,"Control","clonal offspring",50,2.5,"13.85317244","78.4431928",512.2839966,"none"
"473","APC6_CAFA","APC6","Dolichandrone atrovirens",1311,"CAFA","seedling recruitment",50,2.5,"13.93986089","78.49362246",467,"none"
"474","APC10_Control","APC10","Acacia chundra",4973,"Control","clonal offspring",49,0.4,"13.86202067","78.43344195",448.0018921,"none"
"475","APC8_CAFA","APC8","Tamarindus indica",3713,"CAFA","seedling recruitment",49,0.5,"13.87386286","78.52804618",441,"none"
"476","APC8_CAFA","APC8","Tamarindus indica",3701,"CAFA","seedling recruitment",49,0.5,"13.87386531","78.52808804",442,"none"
"477","APA6_CAFA","APA6","Wrightia tinctoria",3988,"CAFA","seedling recruitment",49,0.5,"14.03026695","78.38415748",406,"none"
"478","APA7_CPFA","APA7","Tectona grandis",3987,"CPFA","clonal offspring",49,0.7,"14.02158178","78.37982347",438,"none"
"479","APC4_CPFA","APC4","Cassia fistula",1459,"CPFA","seedling recruitment",49,0.8,"13.845866","78.44880888",519.2919922,"none"
"480","APA19_CAFA","APA19","Wrightia tinctoria",1026,"CAFA","clonal offspring",49,0.9,"14.051516666666664","78.32455333333334",587.6,"none"
"481","APA19_CPFA","APA19","Eucalyptus globulus",3407,"CPFA","clonal offspring",49,1,"14.059304999999998","78.34471",548.4,"none"
"482","APC6_CAFA","APC6","Dolichandrone atrovirens",1345,"CAFA","seedling recruitment",49,1,"13.93966241","78.49316764",471,"none"
"483","APC5_CAFA","APC5","Dolichandrone atrovirens",1343,"CAFA","seedling recruitment",49,1.3,"13.80521551","78.41419605",502.109375,"none"
"484","APC7_CAFA","APC7","Dolichandrone atrovirens",4566,"CAFA","seedling recruitment",49,1.8,"13.94020784","78.49533064",472,"none"
"485","APA10_CPFA","APA10","Dolichandrone atrovirens",3903,"CPFA","seedling recruitment",49,2.1,"14.01929942","78.38069604",436,"none"
"486","APC8_CAFA","APC8","Tamarindus indica",3734,"CAFA","seedling recruitment",48,0.5,"13.87336944","78.52817928",462,"none"
"487","APA7_CPFA","APA7","Dolichandrone atrovirens",3986,"CPFA","seedling recruitment",48,0.6,"14.02158876","78.37982953",443,"none"
"488","APC11_Control","APC11","Dolichandrone atrovirens",4630,"Control","clonal offspring",48,0.6,"13.8371954","78.41061167",498.2686157,"none"
"489","APC11_Control","APC11","Dolichandrone atrovirens",4634,"Control","clonal offspring",48,0.6,"13.83704413","78.41067863",503.1069336,"none"
"490","APC7_CPFA","APC7","Chloroxylon swietenia",3701,"CPFA","seedling recruitment",48,0.6,"13.94235342","78.50764213",413,"none"
"491","APA2_CAFA","APA2","Acacia chundra",1224,"CAFA","seedling recruitment",48,0.7,"14.069643333333334","78.318185",552.6,"none"
"492","APA18_CAFA","APA18","Dalbergia paniculata",1148,"CAFA","seedling recruitment",48,0.7,"14.055394999999999","78.34303666666666",486,"none"
"493","APC9_CAFA","APC9","Unknown",3767,"CAFA","seedling recruitment",48,0.8,"13.87342043","78.52890744",446,"none"
"494","APA7_CPFA","APA7","Dolichandrone atrovirens",3956,"CPFA","seedling recruitment",48,0.9,"14.02158696","78.37986531",451,"none"
"495","APC1_CAFA","APC1","Holoptelia intergrifolia",1048,"CAFA","seedling recruitment",48,0.9,"13.84890053","78.42854749",457.6252441,"none"
"496","APA2_CAFA","APA2","Dalbergia paniculata",1107,"CAFA","clonal offspring",48,1.1,"14.069374999999999","78.3183",551.9,"none"
"497","APC6_CAFA","APC6","Dolichandrone atrovirens",1357,"CAFA","seedling recruitment",48,1.1,"13.93988781","78.49363477",468,"none"
"498","APA2_CAFA","APA2","Wrightia tinctoria",1106,"CAFA","clonal offspring",48,1.2,"14.069363333333335","78.31831166666666",551.9,"none"
"499","APA2_CAFA","APA2","Dalbergia paniculata",1225,"CAFA","clonal offspring",48,1.2,"14.069785000000001","78.31825833333333",552.9,"none"
"500","APC6_CAFA","APC6","Dolichandrone atrovirens",1308,"CAFA","seedling recruitment",48,1.5,"13.93972922","78.49343574",469,"none"
"501","APC11_CAFA","APC11","Dolichandrone atrovirens",1391,"CAFA","seedling recruitment",48,1.9,"13.8386354","78.41075981",534.1523438,"none"
"502","APC9_CAFA","APC9","Limonia acidissima",3727,"CAFA","seedling recruitment",47,0.6,"13.8734706","78.52903226",451,"none"
"503","APA10_CAFA","APA10","Dolichandrone atrovirens",3953,"CAFA","seedling recruitment",47,0.8,"14.01898413","78.38261274",435,"none"
"504","APC13_CPFA","APC13","Pongamia pinnata",3753,"CPFA","seedling recruitment",47,0.8,"13.90643736","78.50195204",431,"none"
"505","APC7_CPFA","APC7","Chloroxylon swietenia",3744,"CPFA","seedling recruitment",47,0.9,"13.94269061","78.50765833",405,"none"
"506","APA19_CPFA","APA19","Dolichandrone atrovirens",3408,"CPFA","clonal offspring",47,1,"14.059315","78.3447",548.4,"none"
"507","APC6_CAFA","APC6","Dolichandrone atrovirens",1302,"CAFA","seedling recruitment",47,1.3,"13.9397528","78.4933224",470,"none"
"508","APC6_CAFA","APC6","Dolichandrone atrovirens",1336,"CAFA","seedling recruitment",47,1.7,"13.93970856","78.49324691",471,"none"
"509","APC6_CAFA","APC6","Dolichandrone atrovirens",1304,"CAFA","seedling recruitment",47,1.9,"13.9398803","78.49351141",468,"none"
"510","APC9_CAFA","APC9","Sapindus emarginatus",3778,"CAFA","seedling recruitment",46,0.3,"13.87329672","78.52918732",441,"none"
"511","APA7_CPFA","APA7","Dolichandrone atrovirens",3973,"CPFA","clonal offspring",46,0.4,"14.02130498","78.37982083",446,"none"
"512","APA1_Control","APA1","Wrightia tinctoria",1181,"Control","clonal offspring",46,0.6,"14.073393333333335","78.32038166666666",544.5,"none"
"513","APA1_CAFA","APA1","Cassia fistula",3459,"CAFA","seedling recruitment",46,0.6,"14.06472","78.319585",532.5,"none"
"514","APA7_Control","APA7","Cassia fistula",3979,"Control","clonal offspring",46,0.6,"14.027672","78.37564959",423,"none"
"515","APC3_CAFA","APC3","Chloroxylon swietenia",1467,"CAFA","seedling recruitment",46,0.6,"13.82878797","78.41313573",447.9676514,"none"
